source_row,timestamp,partition
42993,875086308,train
47276,875086308,train
74010,875086308,train
7659,875086330,train
449,875086354,train
1028,875086354,train
46429,875086354,train
47630,875086460,train
37408,875086491,train
1096,875086534,train
13596,875086534,train
2056,875086561,train
18045,875086562,train
2337,875086608,train
38809,875086608,train
45425,875086608,train
8104,875086636,train
43714,875086636,train
21416,875086669,train
93301,875086669,train
8684,875086699,train
11089,875086699,train
46167,875086699,train
69313,875086699,train
31371,875086728,train
14625,875086766,train
47538,875086766,train
56000,875086766,train
73090,875086766,train
3243,875086887,train
26171,875086887,train
29577,875086887,train
78544,875086887,train
1075,875086920,train
7524,875086920,train
9708,875086920,train
11117,875086920,train
14476,875086921,train
82290,875086921,train
13729,875086958,train
26564,875086958,train
78944,875086958,train
3216,875086991,train
21409,875086991,train
1819,875087100,train
36217,875087100,train
51912,875087125,train
8131,875087198,train
15627,875087221,train
77656,875087264,train
77939,875087290,train
13500,875087334,train
92239,875087334,train
5300,875087352,train
8687,875087371,train
49288,875087432,train
2884,875087488,train
13256,875087634,train
61914,875087634,train
63211,875087634,train
4892,875087656,train
14830,875087656,train
16719,875087673,train
96541,875087720,train
10355,875088191,train
54467,875103584,train
63310,875103584,train
98422,875103739,train
96320,875103773,train
84196,875103810,train
87469,875103810,train
93851,875103810,train
55541,875103842,train
57980,875103842,train
88715,875103842,train
52425,875103875,train
76221,875103875,train
61700,875103901,train
70645,875103901,train
81531,875103942,train
84381,875103942,train
87568,875103942,train
52354,875103971,train
53149,875103971,train
90622,875103971,train
53870,875104000,train
64231,875104031,train
81138,875104031,train
87204,875104031,train
74044,875104067,train
54998,875104068,train
80416,875104068,train
72408,875104091,train
93564,875104091,train
58445,875104119,train
81059,875104119,train
79445,875104142,train
61920,875104167,train
53325,875104193,train
86979,875104221,train
56623,875104243,train
65164,875104303,train
71671,875104340,train
91562,875104340,train
95462,875104340,train
79346,875104498,train
97758,875104498,train
87731,875104532,train
68457,875104565,train
81169,875104565,train
90949,875104592,train
74404,875104620,train
95559,875104620,train
75575,875104648,train
96679,875104648,train
78250,875104718,train
95366,875104718,train
68252,875104752,train
70060,875104752,train
79072,875104864,train
95724,875106638,train
31680,875115339,train
15461,875115452,train
37812,875116117,train
35563,875116167,train
21069,875116964,train
67279,875116964,train
78077,875116964,train
13241,875117053,train
43013,875117053,train
85610,875117053,train
53640,875119886,train
71332,875119886,train
87569,875122112,train
84298,875122675,train
99958,875122675,train
56349,875122716,train
58601,875122716,train
73192,875122716,train
57561,875122814,train
85653,875122814,train
81164,875122884,train
64718,875123026,train
78652,875123195,train
88100,875123255,train
73892,875123299,train
78182,875123299,train
90937,875123299,train
56694,875123359,train
61344,875123359,train
64386,875123427,train
88084,875123427,train
90156,875123427,train
92985,875123427,train
83083,875123494,train
86307,875123506,train
59138,875123536,train
77625,875123536,train
68519,875123677,train
81850,875123677,train
89361,875123677,train
96790,875123677,train
94540,875123781,train
60357,875123986,train
61507,875123986,train
71925,875124024,train
85353,875124181,train
92934,875124181,train
79451,875124225,train
88448,875124225,train
60266,875124299,train
56790,875124348,train
62125,875124348,train
74238,875124348,train
67170,875124382,train
90154,875124382,train
66834,875124428,train
60765,875124495,train
78122,875124495,train
79126,875124495,train
80625,875124495,train
81134,875124495,train
90608,875124495,train
94534,875124495,train
57260,875124535,train
80922,875124535,train
71386,875124604,train
87464,875124604,train
66867,875124647,train
91063,875124648,train
84078,875129238,train
55400,875129318,train
16819,875129523,train
25034,875129523,train
45028,875129523,train
48331,875129523,train
55708,875129602,train
26942,875129603,train
20415,875129640,train
35728,875129640,train
42164,875129668,train
90353,875129668,train
16461,875129692,train
47454,875129692,train
17457,875129791,train
18298,875129791,train
20339,875129791,train
22032,875129839,train
31719,875129839,train
35151,875129839,train
35573,875129839,train
39210,875129839,train
45987,875129839,train
51840,875129881,train
22332,875129882,train
28099,875129882,train
37124,875129882,train
56776,875129882,train
91500,875129882,train
16965,875129911,train
21863,875129911,train
28467,875129975,train
65522,875129975,train
52446,875130026,train
15443,875130027,train
19664,875130027,train
22576,875130027,train
17367,875130063,train
20273,875130063,train
80637,875130063,train
17518,875130100,train
27196,875130100,train
68820,875130100,train
24740,875130137,train
33008,875130137,train
15205,875130173,train
23142,875130173,train
37183,875130173,train
47605,875130173,train
79599,875130173,train
14725,875130204,train
34558,875130204,train
23371,875130230,train
75204,875130230,train
58471,875131539,train
87294,875131810,train
85996,875131847,train
92632,875131974,train
82260,875132079,train
59889,875132134,train
67981,875132134,train
72972,875132134,train
58895,875132195,train
63389,875132237,train
55683,875133458,train
56377,875133458,train
62211,875133458,train
63200,875133458,train
63962,875133458,train
64926,875133458,train
73524,875133458,train
91682,875133458,train
99099,875133458,train
60592,875133633,train
91310,875133633,train
96814,875133661,train
81222,875133840,train
82529,875133840,train
93610,875133840,train
73620,875133924,train
79684,875133924,train
65184,875134016,train
74588,875134016,train
66988,875134063,train
78777,875134063,train
81869,875134063,train
61385,875134110,train
76311,875134110,train
63893,875134150,train
93161,875134150,train
70084,875134264,train
61128,875134317,train
94579,875134411,train
65755,875134724,train
66393,875134724,train
93504,875134843,train
76867,875134891,train
79775,875134940,train
77717,875135058,train
87621,875135113,train
92909,875135113,train
61751,875135213,train
67083,875135363,train
12713,875140648,train
18917,875140648,train
47293,875140740,train
46960,875145493,train
66056,875145493,train
83262,875145493,train
39995,875145572,train
41802,875145572,train
50757,875145572,train
56393,875145572,train
96449,875145572,train
41481,875145614,train
55593,875145614,train
57113,875145614,train
97684,875145614,train
40387,875145667,train
46854,875145667,train
49359,875145667,train
77347,875145667,train
47749,875145750,train
56947,875145750,train
70737,875145750,train
90264,875145841,train
94404,875145841,train
53481,875145879,train
63182,875145879,train
73307,875145879,train
44049,875145926,train
53809,875145926,train
45735,875147448,train
71123,875147448,train
92204,875147448,train
98037,875147448,train
44309,875147591,train
44813,875147800,train
46048,875147800,train
47817,875147800,train
49155,875147800,train
51836,875147800,train
54548,875147800,train
40209,875147873,train
43865,875147873,train
56921,875147873,train
63316,875147873,train
67571,875147873,train
89333,875147873,train
93155,875147873,train
45526,875147935,train
59178,875147935,train
94908,875147935,train
43571,875147994,train
53685,875147994,train
59117,875147995,train
60662,875147995,train
85515,875147995,train
89693,875147995,train
45490,875148059,train
55913,875148059,train
64866,875148059,train
69323,875148059,train
92017,875148059,train
95536,875148059,train
46446,875148108,train
49093,875148108,train
50657,875148108,train
70063,875148108,train
96705,875148108,train
54127,875148195,train
46776,875148196,train
46908,875148196,train
47208,875148196,train
58436,875148196,train
70925,875148262,train
48722,875148319,train
10336,875153898,train
2365,875154310,train
28170,875154310,train
26950,875154438,train
1035,875154535,train
4668,875154535,train
11169,875154535,train
16695,875154535,train
18798,875154535,train
25589,875154535,train
36087,875154535,train
41028,875154535,train
49949,875154535,train
43057,875154655,train
1011,875154718,train
2137,875154718,train
11658,875154718,train
17510,875154718,train
26000,875154718,train
2199,875154795,train
7235,875154878,train
24338,875154878,train
292,875155140,train
5372,875155167,train
86427,875155257,train
36906,875158215,train
23176,875184280,train
9999,875184353,train
44836,875184353,train
59008,875184413,train
8040,875184682,train
25380,875184682,train
14030,875184717,train
18800,875184825,train
9030,875184963,train
73242,875184963,train
32011,875185219,train
9160,875185319,train
14868,875185319,train
16641,875185319,train
20950,875185319,train
26391,875185319,train
31406,875185319,train
48734,875185319,train
78306,875185319,train
29074,875185574,train
26294,875185596,train
86287,875185627,train
18972,875185664,train
74376,875216112,train
13363,875216249,train
3588,875216283,train
19126,875216283,train
7194,875216340,train
6238,875216420,train
20766,875216420,train
56286,875216458,train
5134,875216507,train
19043,875216507,train
27736,875216507,train
200,875216545,train
33545,875216545,train
11669,875216593,train
15644,875216593,train
29546,875216593,train
39774,875216628,train
37517,875216717,train
84545,875216717,train
4155,875216718,train
14463,875216718,train
19404,875216718,train
13462,875216786,train
15541,875216786,train
39331,875216786,train
77546,875216786,train
78517,875216786,train
15275,875216867,train
62020,875216867,train
1339,875216932,train
578,875216933,train
6546,875216933,train
23943,875216978,train
35587,875217033,train
53040,875217033,train
1667,875217096,train
35603,875217096,train
85386,875217096,train
13328,875217172,train
7541,875217265,train
22766,875217265,train
53774,875217265,train
81315,875217265,train
3064,875217392,train
6760,875217392,train
9081,875217392,train
28650,875217392,train
79783,875223756,train
78445,875223813,train
88280,875223813,train
59005,875223923,train
90743,875223923,train
64053,875223976,train
68446,875223976,train
56319,875224039,train
61541,875224039,train
58048,875224178,train
72129,875224178,train
72684,875224178,train
61924,875224252,train
81945,875224252,train
85455,875224252,train
63799,875224309,train
82393,875224309,train
92771,875224309,train
95352,875224309,train
57217,875224352,train
62076,875224352,train
78922,875224381,train
82500,875224482,train
87110,875224482,train
56183,875224515,train
72949,875224515,train
85854,875224515,train
87788,875224603,train
89664,875224603,train
98426,875224687,train
58551,875225193,train
65206,875225193,train
97263,875225219,train
60526,875225257,train
71930,875225297,train
53111,875227686,train
56061,875227686,train
81204,875227708,train
94400,875227708,train
96974,875227724,train
55063,875227742,train
64016,875227798,train
66308,875227798,train
87558,875227798,train
95629,875227798,train
58788,875227858,train
68936,875227858,train
78651,875227904,train
90321,875227904,train
76559,875227922,train
89770,875227954,train
24912,875235809,train
10654,875236191,train
9497,875236281,train
25624,875236281,train
27621,875236281,train
38373,875236281,train
12616,875236512,train
65319,875236512,train
82093,875236631,train
1606,875238579,train
6300,875238579,train
8112,875238608,train
3387,875238638,train
4367,875238638,train
35726,875238695,train
10613,875238726,train
18275,875238726,train
25272,875238778,train
41074,875238778,train
74248,875238778,train
15972,875238814,train
38436,875238814,train
41981,875238814,train
7013,875238853,train
29250,875238853,train
51563,875238853,train
4998,875238883,train
8141,875238883,train
88202,875238883,train
34681,875238922,train
74573,875238922,train
95945,875238922,train
3024,875238923,train
4936,875238923,train
35668,875238923,train
3973,875238984,train
16224,875238984,train
17562,875238984,train
58767,875238984,train
64865,875238984,train
1088,875239018,train
4551,875239018,train
61975,875239018,train
75729,875239018,train
78399,875239018,train
3749,875239092,train
45722,875239092,train
77000,875239092,train
964,875239125,train
1936,875239125,train
7669,875239125,train
35540,875239125,train
49531,875239267,train
74762,875239267,train
4104,875239346,train
16032,875239346,train
59865,875239346,train
871,875239383,train
26502,875239383,train
26954,875239383,train
427,875239422,train
6461,875239422,train
15372,875239422,train
4989,875239453,train
23637,875239454,train
19288,875239495,train
13312,875239535,train
51762,875239535,train
24017,875239569,train
42476,875239569,train
5171,875239619,train
19026,875239619,train
79225,875239619,train
1288,875239658,train
5198,875239658,train
25601,875239658,train
1022,875239691,train
17050,875239691,train
20419,875239691,train
24328,875239795,train
9858,875239870,train
36412,875239870,train
5502,875239871,train
16240,875239913,train
61799,875239913,train
1117,875239914,train
20151,875239942,train
23620,875239942,train
52136,875239942,train
1970,875239975,train
36653,875239975,train
33112,875240015,train
82705,875240015,train
40959,875240016,train
12516,875240053,train
91416,875240053,train
96403,875240053,train
278,875240090,train
19938,875240090,train
47446,875240090,train
58903,875240090,train
10534,875240132,train
3778,875240133,train
56157,875240133,train
8328,875240171,train
20009,875240171,train
34764,875240171,train
20983,875240201,train
36548,875240201,train
10276,875240237,train
14604,875240237,train
10902,875240266,train
10250,875240267,train
75011,875240267,train
12184,875240677,train
31992,875240739,train
11081,875240799,train
8835,875240920,train
32016,875240993,train
17989,875241390,train
31244,875241390,train
49854,875241390,train
94020,875241498,train
5556,875241619,train
7994,875241619,train
23096,875241619,train
5142,875241637,train
56068,875241687,train
52682,875242076,train
78448,875242076,train
74052,875242077,train
47355,875242281,train
79275,875242281,train
80772,875242281,train
92501,875242303,train
56716,875242336,train
73700,875242336,train
48655,875242599,train
52550,875242663,train
95098,875242663,train
97771,875242663,train
64461,875242683,train
59189,875242704,train
62420,875242762,train
66489,875242762,train
69668,875242762,train
58954,875242787,train
66329,875242787,train
73854,875242787,train
55297,875242813,train
49049,875242814,train
61247,875242814,train
81768,875242814,train
76588,875242851,train
65785,875242852,train
94144,875242852,train
94659,875242852,train
57865,875242885,train
60428,875242885,train
68766,875242885,train
90621,875242885,train
56626,875242912,train
63036,875242912,train
98409,875242912,train
49513,875242935,train
78230,875242964,train
46904,875242990,train
51924,875242990,train
55238,875243028,train
57226,875243028,train
60826,875243028,train
67357,875243028,train
51865,875243049,train
83999,875243049,train
87875,875243049,train
1804,875243968,train
57521,875243990,train
75004,875244051,train
38443,875244087,train
5220,875244125,train
27668,875244125,train
2909,875244160,train
34792,875244183,train
497,875244204,train
25269,875244204,train
26070,875244232,train
30709,875244232,train
34475,875244232,train
92878,875244232,train
37378,875244268,train
16521,875244289,train
7913,875244331,train
25184,875244331,train
17401,875244352,train
28472,875244352,train
19637,875244369,train
3833,875244387,train
73028,875244457,train
7479,875244475,train
13185,875244475,train
34024,875244512,train
65031,875244557,train
36138,875244558,train
49882,875244598,train
3626,875244633,train
55892,875244633,train
90105,875244633,train
17850,875244673,train
16877,875244694,train
92917,875244713,train
16531,875244766,train
56955,875244792,train
59213,875244813,train
31443,875244866,train
18037,875244901,train
12328,875244940,train
2289,875245077,train
27627,875245100,train
99588,875245100,train
91489,875245167,train
5268,875245223,train
55980,875245265,train
63548,875245283,train
74331,875245283,train
58712,875245319,train
20754,875245350,train
59595,875245350,train
19151,875245374,train
21814,875245374,train
4904,875245406,train
16698,875245406,train
99924,875245427,train
899,875245462,train
17104,875245462,train
22622,875245462,train
36728,875245481,train
30326,875245514,train
39764,875245514,train
53909,875245514,train
26186,875245533,train
18510,875245574,train
55040,875245574,train
78595,875245592,train
9444,875245618,train
2374,875245641,train
36963,875245641,train
34922,875245672,train
3636,875245690,train
29459,875245715,train
7734,875245739,train
33827,875245739,train
55214,875245760,train
35606,875245776,train
5391,875245798,train
51278,875245813,train
5063,875245846,train
13743,875245870,train
3567,875245907,train
16070,875245907,train
5308,875245928,train
21318,875245948,train
59281,875245967,train
11928,875245985,train
21423,875245985,train
32385,875245985,train
48611,875245985,train
5550,875245989,train
38441,875245989,train
2588,875246008,train
53751,875246008,train
18683,875246012,train
11525,875246037,train
6518,875246124,train
14074,875246146,train
14210,875246183,train
85195,875246183,train
6302,875246185,train
35480,875246185,train
7586,875246209,train
10213,875246209,train
15491,875246216,train
19331,875246216,train
21043,875246216,train
13192,875246247,train
7470,875246258,train
24562,875246308,train
35188,875246308,train
29197,875246330,train
13120,875246359,train
20609,875246398,train
44955,875246459,train
82244,875246459,train
99098,875246459,train
15492,875246482,train
33889,875246506,train
96706,875246506,train
2347,875246552,train
19878,875246632,train
792,875246662,train
19464,875246662,train
24763,875246662,train
37376,875246710,train
3639,875246745,train
549,875246759,train
23192,875246783,train
3218,875246824,train
43403,875246824,train
53936,875246857,train
7070,875246887,train
49200,875246919,train
8520,875246944,train
64162,875247023,train
18335,875247297,train
41908,875247421,train
4837,875247454,train
54445,875247522,train
8610,875247565,train
95034,875247565,train
42612,875247754,train
51103,875247754,train
54538,875247775,train
3820,875247833,train
3891,875247833,train
2491,875247855,train
50886,875249102,train
79524,875249102,train
36273,875249117,train
22222,875249134,train
5489,875249210,train
6485,875249210,train
4272,875249232,train
12993,875249259,train
17096,875249259,train
39877,875249259,train
63676,875249259,train
30765,875260242,train
28345,875260577,train
53704,875260577,train
31805,875261100,train
81981,875261100,train
20188,875261235,train
25257,875261261,train
39328,875261261,train
91779,875261261,train
94136,875261261,train
23337,875261350,train
41211,875261350,train
49030,875261350,train
69259,875261350,train
54433,875261666,train
58086,875261666,train
76218,875261747,train
82957,875261747,train
7597,875261753,train
46504,875261819,train
80501,875263067,train
62418,875263068,train
15997,875263077,train
9732,875263238,train
24839,875263244,train
35313,875263244,train
97756,875263330,train
20793,875263413,train
37996,875263413,train
64927,875263413,train
29634,875263473,train
16848,875263501,train
7779,875263574,train
6779,875263634,train
53598,875263664,train
16084,875263845,train
7936,875263877,train
16833,875263877,train
7822,875264110,train
22690,875264137,train
8016,875264209,train
20097,875264262,train
47224,875264262,train
43306,875264287,train
22799,875264355,train
27595,875264355,train
38549,875264432,train
97918,875264472,train
77944,875264491,train
9450,875264752,train
87700,875264785,train
51501,875264825,train
75448,875264825,train
18839,875264826,train
8904,875264904,train
14742,875264945,train
26875,875264945,train
24796,875264976,train
40285,875264976,train
7357,875264985,train
31613,875264985,train
43605,875264985,train
14490,875265071,train
35805,875265106,train
60931,875265114,train
26437,875265236,train
34470,875265265,train
97083,875265265,train
45545,875265295,train
98443,875265335,train
67330,875265368,train
73735,875265368,train
50191,875265392,train
19041,875265446,train
56401,875265446,train
10644,875265527,train
81048,875265528,train
52406,875265690,train
38291,875265825,train
35393,875266060,train
50347,875266060,train
8005,875266064,train
12624,875266064,train
21580,875266064,train
31109,875266176,train
29527,875266197,train
40485,875266197,train
19976,875266415,train
48361,875266415,train
39992,875266518,train
21038,875266600,train
43808,875266600,train
6717,875266665,train
70588,875266680,train
31192,875269386,train
93231,875269386,train
5801,875269755,train
18174,875269755,train
20737,875269755,train
23857,875269755,train
2782,875269822,train
11920,875269822,train
20056,875269822,train
2230,875269871,train
14007,875269871,train
20249,875269871,train
32461,875269871,train
37788,875270006,train
18729,875270276,train
94986,875270276,train
10568,875270322,train
47846,875270322,train
97667,875270322,train
32297,875270394,train
35245,875270394,train
86378,875270394,train
11098,875270429,train
15035,875270458,train
2729,875270507,train
45826,875270507,train
84020,875270507,train
99026,875270507,train
9576,875270508,train
307,875270570,train
32995,875270570,train
3471,875270616,train
11344,875270616,train
27633,875270616,train
74457,875270616,train
325,875270655,train
3989,875270655,train
20630,875270655,train
26728,875270655,train
63704,875270655,train
11861,875270692,train
21016,875270764,train
51781,875270764,train
67598,875270764,train
69544,875270764,train
37054,875270800,train
90988,875270832,train
4828,875270903,train
55227,875270903,train
77827,875270903,train
90009,875270903,train
27968,875270932,train
74409,875270932,train
38177,875270970,train
13274,875271047,train
60724,875271047,train
61233,875271047,train
89643,875271094,train
1763,875271128,train
12397,875271229,train
2790,875271312,train
3794,875271312,train
49177,875271312,train
91718,875271312,train
5240,875271357,train
35286,875271357,train
1658,875271397,train
30950,875271397,train
9152,875271442,train
11316,875271442,train
28537,875271477,train
48363,875271477,train
3597,875271522,train
23222,875271522,train
12858,875271562,train
3107,875271607,train
25586,875271607,train
25663,875271607,train
19259,875271660,train
53599,875271660,train
6244,875271838,train
11177,875271838,train
14732,875271838,train
54058,875271838,train
952,875271896,train
25320,875271896,train
26048,875271896,train
50477,875271896,train
75631,875271896,train
5693,875271948,train
46082,875271948,train
85947,875271948,train
2677,875272009,train
23133,875272009,train
33122,875272009,train
60126,875272009,train
28050,875272010,train
56471,875272010,train
24695,875272050,train
62502,875272050,train
94395,875272050,train
15820,875272131,train
8860,875272132,train
19135,875272132,train
26088,875272132,train
30599,875272132,train
1285,875272195,train
6995,875272196,train
7362,875272196,train
10317,875272196,train
45708,875272196,train
77845,875272196,train
7176,875272245,train
14567,875272245,train
20587,875272245,train
97049,875272245,train
6828,875272299,train
7504,875272299,train
14996,875272299,train
21035,875272299,train
28582,875272299,train
29249,875272299,train
80737,875272348,train
5057,875272349,train
21826,875272349,train
22328,875272349,train
43084,875272604,train
5494,875272652,train
12680,875272652,train
98970,875272652,train
14334,875272694,train
24316,875272694,train
23436,875272732,train
6289,875272786,train
15488,875272786,train
15806,875272786,train
17019,875272786,train
45383,875272786,train
99243,875272786,train
1098,875272833,train
19319,875272833,train
20082,875272833,train
40661,875272833,train
52077,875272833,train
61546,875272833,train
3632,875272871,train
61830,875272871,train
31139,875272926,train
89475,875272926,train
93474,875272926,train
18996,875272927,train
26872,875272927,train
68890,875272987,train
50746,875272988,train
1538,875273021,train
38142,875273120,train
89567,875273120,train
2275,875273174,train
10455,875273174,train
60667,875273234,train
30941,875273292,train
90568,875273415,train
35355,875273543,train
74568,875273544,train
18739,875273609,train
57557,875273609,train
53312,875274683,train
26701,875275561,train
21643,875275699,train
24831,875275699,train
48376,875275700,train
76840,875275763,train
81535,875275763,train
28777,875275815,train
30568,875276006,train
20503,875276081,train
81050,875276361,train
33544,875276589,train
30369,875277319,train
24291,875277472,train
47178,875277472,train
63787,875277472,train
25675,875279126,train
26514,875279126,train
82952,875279126,train
23008,875279153,train
38152,875279269,train
54227,875279269,train
62692,875279269,train
32381,875280041,train
33483,875280041,train
99298,875280041,train
25566,875280104,train
25948,875280104,train
26988,875280126,train
33872,875280126,train
94022,875280126,train
36956,875280143,train
25130,875280180,train
26464,875280180,train
98507,875280181,train
47022,875280214,train
55763,875280214,train
56849,875280214,train
47100,875280309,train
22926,875280310,train
25498,875280310,train
64877,875280310,train
20242,875280331,train
23600,875280331,train
88840,875280331,train
51083,875280352,train
66503,875280352,train
82675,875280352,train
32481,875280395,train
60061,875280395,train
22787,875280417,train
35061,875280417,train
62646,875280417,train
22793,875280462,train
41185,875280462,train
63974,875280462,train
87921,875280462,train
36512,875280499,train
80263,875280499,train
37584,875280518,train
43858,875280518,train
39253,875280539,train
78522,875280539,train
49192,875280628,train
57396,875280670,train
93784,875280670,train
22021,875283843,train
35108,875284096,train
40153,875284635,train
25210,875284879,train
48867,875286036,train
71756,875286036,train
39678,875286450,train
98912,875286450,train
64457,875286981,train
68648,875286981,train
79494,875286981,train
25306,875287535,train
30819,875287535,train
45109,875287535,train
23218,875287615,train
55090,875287615,train
91685,875287615,train
46987,875287686,train
47128,875287686,train
60717,875287686,train
64658,875287686,train
88725,875287686,train
63998,875287720,train
97734,875287721,train
41038,875287826,train
51507,875287826,train
84272,875287826,train
86383,875287826,train
72308,875287895,train
67262,875288164,train
70359,875288164,train
88032,875288164,train
94733,875288164,train
94857,875288164,train
96083,875288164,train
98794,875288164,train
29338,875288196,train
30672,875288196,train
49469,875288196,train
90713,875288197,train
66692,875288253,train
78684,875288253,train
83673,875288253,train
97520,875288253,train
99013,875288253,train
66839,875288304,train
69450,875288304,train
72746,875288304,train
79013,875288304,train
91276,875288304,train
98249,875288304,train
66257,875288362,train
74781,875288362,train
82670,875288362,train
87278,875288362,train
87724,875288362,train
90018,875288362,train
93938,875288362,train
66012,875288418,train
70527,875288418,train
85858,875288418,train
75515,875288443,train
50781,875288503,train
58776,875288503,train
84228,875288504,train
76462,875288522,train
92149,875288522,train
96677,875288522,train
73736,875288523,train
68413,875288570,train
70300,875288570,train
69546,875288612,train
84102,875288612,train
96311,875288613,train
66520,875288681,train
88367,875288681,train
94014,875288681,train
94865,875288681,train
96713,875288681,train
97237,875288681,train
66559,875288748,train
74471,875288748,train
84834,875288748,train
85876,875288749,train
90462,875288749,train
96383,875288749,train
96424,875288749,train
99293,875288749,train
37770,875288771,train
49742,875288771,train
61888,875288771,train
72836,875288771,train
70372,875288805,train
73012,875288805,train
73748,875288805,train
75700,875288805,train
83001,875288805,train
96954,875288805,train
65570,875288848,train
70072,875288848,train
97870,875288848,train
70157,875288898,train
71294,875288898,train
79186,875288898,train
89722,875288934,train
99161,875288934,train
68120,875288983,train
83450,875288983,train
70874,875289025,train
76149,875289025,train
86004,875289025,train
96079,875289025,train
77496,875289061,train
87280,875289061,train
71209,875289113,train
83257,875289113,train
83888,875289113,train
92708,875289113,train
96229,875289113,train
69386,875289170,train
76762,875289170,train
85764,875289170,train
88296,875289170,train
98008,875289170,train
76032,875289212,train
70149,875289250,train
97024,875289250,train
83731,875289280,train
80267,875289321,train
70552,875289322,train
96723,875289322,train
98695,875289322,train
80123,875289356,train
80410,875289356,train
88944,875289384,train
75901,875289417,train
90833,875289417,train
97346,875289417,train
76338,875289453,train
98809,875289453,train
70501,875289499,train
86036,875289499,train
87039,875289533,train
99210,875289533,train
79045,875289566,train
69173,875289611,train
72429,875289611,train
78735,875289611,train
91861,875289611,train
72966,875289638,train
98893,875289667,train
67922,875289697,train
83370,875289726,train
77101,875289761,train
77958,875289887,train
20493,875291403,train
34669,875291403,train
56970,875291403,train
20381,875291570,train
22407,875291570,train
35986,875291570,train
24958,875291571,train
64403,875291722,train
77098,875291722,train
93979,875291722,train
46827,875291902,train
59564,875291902,train
62581,875291902,train
29544,875292027,train
33976,875292027,train
28121,875292134,train
39895,875292319,train
29270,875292320,train
37449,875292320,train
71419,875292320,train
23308,875293386,train
51536,875293386,train
64029,875293386,train
82298,875293386,train
44759,875294464,train
32411,875294549,train
34619,875294549,train
52851,875294549,train
67704,875294549,train
81410,875294549,train
42263,875294741,train
84706,875294971,train
39476,875295093,train
23558,875295148,train
37855,875295148,train
55851,875295148,train
80645,875295368,train
22999,875295412,train
52887,875295469,train
95089,875295469,train
56631,875295521,train
83811,875295521,train
56227,875295566,train
64846,875295566,train
87873,875295566,train
8930,875295591,train
54691,875295616,train
58624,875295616,train
52695,875295695,train
63908,875295695,train
95045,875295695,train
95297,875295695,train
14779,875295736,train
59796,875295736,train
52984,875295772,train
68833,875295772,train
91611,875295772,train
75289,875295810,train
88920,875295810,train
98245,875295810,train
10183,875295812,train
81446,875295812,train
22981,875295838,train
57295,875295842,train
59918,875295842,train
76321,875295842,train
60543,875295930,train
76505,875295930,train
79671,875295930,train
97835,875295930,train
54539,875295943,train
89780,875295943,train
14649,875296005,train
50085,875296104,train
69296,875296109,train
93598,875296109,train
97743,875296109,train
65118,875296148,train
67354,875296148,train
99646,875296148,train
85340,875296178,train
55553,875296234,train
85144,875296234,train
98613,875296234,train
50493,875296238,train
94,875296291,train
10158,875296292,train
21576,875296309,train
22038,875296309,train
25148,875296309,train
33850,875296309,train
92528,875296309,train
59779,875296374,train
87650,875296375,train
41866,875296401,train
1110,875296435,train
2273,875296435,train
1879,875296461,train
8500,875296461,train
8774,875296461,train
9149,875296461,train
25168,875296461,train
52725,875296461,train
2343,875296552,train
24680,875296652,train
13322,875296676,train
47277,875296696,train
21683,875296792,train
22672,875296792,train
15072,875296813,train
58964,875296829,train
24963,875296868,train
37670,875296868,train
57718,875296868,train
947,875296891,train
3744,875296891,train
10884,875296924,train
46436,875296924,train
53817,875296924,train
84069,875297104,train
85264,875297195,train
8110,875297199,train
8721,875297199,train
13161,875297199,train
57477,875297256,train
24346,875297281,train
50344,875297281,train
71139,875297292,train
11183,875297381,train
41881,875297381,train
85368,875297381,train
5271,875297410,train
82172,875297410,train
868,875297433,train
22065,875297456,train
26434,875297456,train
55664,875297456,train
92924,875297456,train
94987,875297456,train
20020,875297479,train
38803,875297522,train
43018,875297522,train
3125,875297708,train
6621,875297708,train
13038,875297708,train
961,875298314,train
18470,875298314,train
3254,875298330,train
177,875298353,train
97199,875298419,train
40321,875298447,train
24743,875298494,train
21679,875298597,train
64426,875298652,train
67070,875298696,train
58037,875301056,train
60853,875301056,train
88340,875301056,train
49417,875301098,train
76002,875301653,train
27913,875302155,train
37848,875302155,train
94027,875302208,train
96533,875302208,train
52921,875303502,train
54677,875303502,train
87243,875303502,train
97005,875303502,train
70557,875303558,train
70053,875303559,train
94111,875303559,train
59900,875303589,train
97125,875303683,train
91371,875303718,train
54016,875303765,train
54570,875303765,train
98116,875303765,train
39290,875306430,train
20003,875306477,train
62399,875306477,train
34000,875306515,train
78576,875306515,train
12472,875306552,train
43752,875306552,train
89387,875306552,train
96042,875306552,train
2443,875306580,train
20061,875306580,train
6127,875306613,train
84216,875306613,train
85230,875306613,train
87620,875306613,train
3361,875306636,train
73373,875306644,train
5746,875306691,train
20495,875306691,train
96808,875306760,train
2609,875306767,train
61790,875306805,train
76824,875306820,train
1312,875306910,train
11678,875306910,train
18903,875306910,train
40145,875306910,train
85374,875306910,train
38901,875307210,train
56729,875307210,train
14934,875307379,train
85373,875307379,train
256,875307407,train
28950,875307407,train
68283,875307407,train
6653,875307443,train
4564,875307587,train
5657,875307587,train
16975,875308222,train
47739,875308510,train
99983,875308510,train
25421,875308670,train
76361,875308670,train
42495,875308674,train
40605,875308734,train
49498,875308734,train
99309,875308799,train
301,875308843,train
2626,875308843,train
