user,rank,item,score
401,8,12,4.32252
401,9,50,4.31764
401,10,603,4.31062
407,1,64,4.28922
407,2,318,4.2753
407,3,12,4.24668
407,4,114,4.22315
407,5,313,4.1678
407,6,178,4.16522
407,7,272,4.15095
407,8,187,4.13587
407,9,480,4.12677
407,10,1449,4.1152
408,1,408,4.49805
408,2,169,4.4555
408,3,64,4.40635
408,4,483,4.40314
408,5,318,4.39413
408,6,114,4.34599
408,7,313,4.34032
408,8,12,4.32252
408,9,50,4.31764
408,10,603,4.31062
411,1,408,4.49805
411,2,169,4.4555
411,3,64,4.40635
411,4,483,4.40314
411,5,318,4.39413
411,6,114,4.34599
411,7,313,4.34032
411,8,12,4.32252
411,9,50,4.31764
411,10,603,4.31062
416,1,318,4.43144
416,2,64,4.37654
416,3,408,4.35283
416,4,313,4.30876
416,5,169,4.27918
416,6,174,4.25445
416,7,50,4.2541
416,8,483,4.24846
416,9,114,4.24221
416,10,272,4.21857
418,1,408,4.49805
418,2,169,4.4555
418,3,64,4.40635
418,4,483,4.40314
418,5,318,4.39413
418,6,114,4.34599
418,7,313,4.34032
418,8,12,4.32252
418,9,50,4.31764
418,10,603,4.31062
420,1,408,4.49805
420,2,169,4.4555
420,3,64,4.40635
420,4,483,4.40314
420,5,318,4.39413
420,6,114,4.34599
420,7,313,4.34032
420,8,12,4.32252
420,9,50,4.31764
420,10,603,4.31062
421,1,408,4.49805
421,2,169,4.4555
421,3,64,4.40635
421,4,483,4.40314
421,5,318,4.39413
421,6,114,4.34599
421,7,313,4.34032
421,8,12,4.32252
421,9,50,4.31764
421,10,603,4.31062
423,1,408,4.49805
423,2,169,4.4555
423,3,64,4.40635
423,4,483,4.40314
423,5,318,4.39413
423,6,114,4.34599
423,7,313,4.34032
423,8,12,4.32252
423,9,50,4.31764
423,10,603,4.31062
425,1,408,4.0515
425,2,169,4.04302
425,3,483,3.98216
425,4,134,3.90235
425,5,603,3.89004
425,6,474,3.88372
425,7,114,3.86153
425,8,657,3.85037
425,9,313,3.82578
425,10,1524,3.82401
428,1,408,5.08602
428,2,169,5.03983
428,3,483,5.03766
428,4,318,5.01612
428,5,64,4.99973
428,6,114,4.95316
428,7,50,4.94686
428,8,98,4.91429
428,9,1449,4.9068
428,10,603,4.90065
432,1,408,4.49805
432,2,169,4.4555
432,3,64,4.40635
432,4,483,4.40314
432,5,318,4.39413
432,6,114,4.34599
432,7,313,4.34032
432,8,12,4.32252
432,9,50,4.31764
432,10,603,4.31062
440,1,408,4.49805
440,2,169,4.4555
440,3,64,4.40635
440,4,483,4.40314
440,5,318,4.39413
440,6,114,4.34599
440,7,313,4.34032
440,8,12,4.32252
440,9,50,4.31764
440,10,603,4.31062
441,1,408,4.49805
441,2,169,4.4555
441,3,64,4.40635
441,4,483,4.40314
441,5,318,4.39413
441,6,114,4.34599
441,7,313,4.34032
441,8,12,4.32252
441,9,50,4.31764
441,10,603,4.31062
444,1,408,4.49805
444,2,169,4.4555
444,3,64,4.40635
444,4,483,4.40314
444,5,318,4.39413
444,6,114,4.34599
444,7,313,4.34032
444,8,12,4.32252
444,9,50,4.31764
444,10,603,4.31062
445,1,408,4.49805
445,2,169,4.4555
445,3,64,4.40635
445,4,483,4.40314
445,5,318,4.39413
445,6,114,4.34599
445,7,313,4.34032
445,8,12,4.32252
445,9,50,4.31764
445,10,603,4.31062
448,1,408,4.49805
448,2,169,4.4555
448,3,64,4.40635
448,4,483,4.40314
448,5,318,4.39413
448,6,114,4.34599
448,7,313,4.34032
448,8,12,4.32252
448,9,50,4.31764
448,10,603,4.31062
450,1,408,4.8112
450,2,1449,4.66985
450,3,963,4.62882
450,4,113,4.59813
450,5,316,4.5603
450,6,515,4.51706
450,7,1524,4.51072
450,8,513,4.49917
450,9,1367,4.48548
450,10,48,4.48265
455,1,408,4.39273
455,2,169,4.33753
455,3,483,4.30151
455,4,114,4.24324
455,5,603,4.18094
455,6,1449,4.15737
455,7,178,4.14774
455,8,657,4.14578
455,9,480,4.13281
455,10,357,4.13111
458,1,114,4.32121
458,2,657,4.29295
458,3,511,4.26308
458,4,493,4.23141
458,5,251,4.21168
458,6,1367,4.21
458,7,89,4.20215
458,8,488,4.18851
458,9,480,4.18733
458,10,168,4.18732
463,1,408,4.29306
463,2,169,4.27586
463,3,318,4.24608
463,4,64,4.24262
463,5,483,4.24233
463,6,12,4.17361
463,7,50,4.16986
463,8,114,4.16614
463,9,98,4.16269
463,10,313,4.15122
466,1,408,4.49805
466,2,169,4.4555
466,3,64,4.40635
466,4,483,4.40314
466,5,318,4.39413
466,6,114,4.34599
466,7,313,4.34032
466,8,12,4.32252
466,9,50,4.31764
466,10,603,4.31062
471,1,408,4.49805
471,2,169,4.4555
471,3,64,4.40635
471,4,483,4.40314
471,5,318,4.39413
471,6,114,4.34599
471,7,313,4.34032
471,8,12,4.32252
471,9,50,4.31764
471,10,603,4.31062
472,1,408,5.16736
472,2,169,5.14208
472,3,1449,5.11921
472,4,483,5.06201
472,5,114,5.0392
472,6,12,5.00693
472,7,113,5.00586
472,8,313,4.98516
472,9,318,4.98073
472,10,272,4.97259
475,1,408,4.49805
475,2,169,4.4555
475,3,64,4.40635
475,4,483,4.40314
475,5,318,4.39413
475,6,114,4.34599
475,7,313,4.34032
475,8,12,4.32252
475,9,50,4.31764
475,10,603,4.31062
478,1,408,4.49805
478,2,169,4.4555
478,3,64,4.40635
478,4,483,4.40314
478,5,318,4.39413
478,6,114,4.34599
478,7,313,4.34032
478,8,12,4.32252
478,9,50,4.31764
478,10,603,4.31062
479,1,64,4.2585
479,2,12,4.21867
479,3,114,4.18269
479,4,313,4.15799
479,5,98,4.11981
479,6,603,4.11532
479,7,657,4.11065
479,8,178,4.10871
479,9,134,4.08966
479,10,963,4.08378
480,1,408,4.49805
480,2,169,4.4555
480,3,64,4.40635
480,4,483,4.40314
480,5,318,4.39413
480,6,114,4.34599
480,7,313,4.34032
480,8,12,4.32252
480,9,50,4.31764
480,10,603,4.31062
483,1,408,3.89647
483,2,64,3.84528
483,3,169,3.8298
483,4,114,3.78701
483,5,483,3.78245
483,6,1449,3.76408
483,7,963,3.72965
483,8,113,3.71815
483,9,174,3.68779
483,10,603,3.68261
484,1,318,4.69232
484,2,64,4.67103
484,3,408,4.64354
484,4,483,4.57853
484,5,169,4.56865
484,6,174,4.55757
484,7,114,4.54604
484,8,98,4.48207
484,9,172,4.47762
484,10,603,4.46382
485,1,408,4.49805
485,2,169,4.4555
485,3,64,4.40635
485,4,483,4.40314
485,5,318,4.39413
485,6,114,4.34599
485,7,313,4.34032
485,8,12,4.32252
485,9,50,4.31764
485,10,603,4.31062
488,1,408,4.49805
488,2,169,4.4555
488,3,64,4.40635
488,4,483,4.40314
488,5,318,4.39413
488,6,114,4.34599
488,7,313,4.34032
488,8,12,4.32252
488,9,50,4.31764
488,10,603,4.31062
489,1,408,4.49805
489,2,169,4.4555
489,3,64,4.40635
489,4,483,4.40314
489,5,318,4.39413
489,6,114,4.34599
489,7,313,4.34032
489,8,12,4.32252
489,9,50,4.31764
489,10,603,4.31062
491,1,408,4.49805
491,2,169,4.4555
491,3,64,4.40635
491,4,483,4.40314
491,5,318,4.39413
491,6,114,4.34599
491,7,313,4.34032
491,8,12,4.32252
491,9,50,4.31764
491,10,603,4.31062
499,1,408,4.47375
499,2,64,4.43996
499,3,169,4.42899
499,4,1449,4.35644
499,5,114,4.33638
499,6,963,4.31293
499,7,603,4.29596
499,8,113,4.28711
499,9,178,4.23978
499,10,480,4.19848
500,1,169,4.38015
500,2,408,4.37635
500,3,12,4.26842
500,4,474,4.20272
500,5,603,4.19782
500,6,114,4.19435
500,7,657,4.18852
500,8,1449,4.17561
500,9,1367,4.14854
500,10,512,4.13883
503,1,408,4.80418
503,2,169,4.75947
503,3,483,4.71999
503,4,64,4.68381
503,5,114,4.61427
503,6,357,4.60877
503,7,657,4.56754
503,8,191,4.5637
503,9,511,4.56074
503,10,474,4.55691
504,1,408,4.57454
504,2,1449,4.56028
504,3,313,4.54447
504,4,64,4.53231
504,5,169,4.52313
504,6,272,4.49756
504,7,483,4.48525
504,8,113,4.47119
504,9,114,4.46254
504,10,963,4.41896
505,1,408,4.26714
505,2,169,4.23082
505,3,483,4.22192
505,4,64,4.22036
505,5,50,4.17873
505,6,318,4.17717
505,7,313,4.17369
505,8,114,4.12939
505,9,603,4.11634
505,10,178,4.11266
506,1,318,4.5998
506,2,64,4.57965
506,3,408,4.53353
506,4,169,4.49093
506,5,313,4.46229
506,6,483,4.46197
506,7,114,4.45948
506,8,22,4.37827
506,9,98,4.37331
506,10,357,4.34829
507,1,408,4.49805
507,2,169,4.4555
507,3,64,4.40635
507,4,483,4.40314
507,5,318,4.39413
507,6,114,4.34599
507,7,313,4.34032
507,8,12,4.32252
507,9,50,4.31764
507,10,603,4.31062
511,1,408,4.49805
511,2,169,4.4555
511,3,64,4.40635
511,4,483,4.40314
511,5,318,4.39413
511,6,114,4.34599
511,7,313,4.34032
511,8,12,4.32252
511,9,50,4.31764
511,10,603,4.31062
514,1,313,4.42989
514,2,1449,4.35811
514,3,603,4.35806
514,4,963,4.32129
514,5,113,4.31163
514,6,657,4.30357
514,7,427,4.27749
514,8,480,4.27736
514,9,251,4.25911
514,10,515,4.25434
516,1,408,4.49805
516,2,169,4.4555
516,3,64,4.40635
516,4,483,4.40314
516,5,318,4.39413
516,6,114,4.34599
516,7,313,4.34032
516,8,12,4.32252
516,9,50,4.31764
516,10,603,4.31062
517,1,408,4.50531
517,2,169,4.48076
517,3,64,4.40272
517,4,483,4.3771
517,5,318,4.37522
517,6,12,4.34252
517,7,1449,4.34043
517,8,114,4.32673
517,9,313,4.32641
517,10,603,4.30312
530,1,408,4.60183
530,2,169,4.54453
530,3,1449,4.50075
530,4,318,4.47069
530,5,313,4.447
530,6,114,4.43026
530,7,963,4.42261
530,8,272,4.41459
530,9,603,4.40521
530,10,113,4.40124
532,1,318,4.89768
532,2,64,4.86694
532,3,408,4.80716
532,4,50,4.78939
532,5,169,4.76286
532,6,483,4.75735
532,7,174,4.74902
532,8,98,4.70468
532,9,114,4.70462
532,10,12,4.67368
533,1,1449,4.11227
533,2,114,4.07869
533,3,113,4.06671
533,4,272,4.05641
533,5,963,4.04279
533,6,316,4.02549
533,7,79,3.94829
533,8,520,3.9346
533,9,178,3.9315
533,10,493,3.90987
547,1,408,4.49805
547,2,169,4.4555
547,3,64,4.40635
547,4,483,4.40314
547,5,318,4.39413
547,6,114,4.34599
547,7,313,4.34032
547,8,12,4.32252
547,9,50,4.31764
547,10,603,4.31062
548,1,408,4.49805
548,2,169,4.4555
548,3,64,4.40635
548,4,483,4.40314
548,5,318,4.39413
548,6,114,4.34599
548,7,313,4.34032
548,8,12,4.32252
548,9,50,4.31764
548,10,603,4.31062
551,1,408,4.49805
551,2,169,4.4555
551,3,64,4.40635
551,4,483,4.40314
551,5,318,4.39413
551,6,114,4.34599
551,7,313,4.34032
551,8,12,4.32252
551,9,50,4.31764
551,10,603,4.31062
559,1,408,4.49805
559,2,169,4.4555
559,3,64,4.40635
559,4,483,4.40314
559,5,318,4.39413
559,6,114,4.34599
559,7,313,4.34032
559,8,12,4.32252
559,9,50,4.31764
559,10,603,4.31062
565,1,408,4.49805
565,2,169,4.4555
565,3,64,4.40635
565,4,483,4.40314
565,5,318,4.39413
565,6,114,4.34599
565,7,313,4.34032
565,8,12,4.32252
565,9,50,4.31764
565,10,603,4.31062
574,1,408,4.49805
574,2,169,4.4555
574,3,64,4.40635
574,4,483,4.40314
574,5,318,4.39413
574,6,114,4.34599
574,7,313,4.34032
574,8,12,4.32252
574,9,50,4.31764
574,10,603,4.31062
577,1,408,4.66166
577,2,313,4.64709
577,3,1449,4.64379
577,4,169,4.59738
577,5,483,4.58696
577,6,272,4.55438
577,7,113,4.53233
577,8,963,4.51682
577,9,114,4.50597
577,10,603,4.48906
585,1,408,4.49805
585,2,169,4.4555
585,3,64,4.40635
585,4,483,4.40314
585,5,318,4.39413
585,6,114,4.34599
585,7,313,4.34032
585,8,12,4.32252
585,9,50,4.31764
585,10,603,4.31062
587,1,408,4.49805
587,2,169,4.4555
587,3,64,4.40635
587,4,483,4.40314
587,5,318,4.39413
587,6,114,4.34599
587,7,313,4.34032
587,8,12,4.32252
587,9,50,4.31764
587,10,603,4.31062
588,1,408,4.49805
588,2,169,4.4555
588,3,64,4.40635
588,4,483,4.40314
588,5,318,4.39413
588,6,114,4.34599
588,7,313,4.34032
588,8,12,4.32252
588,9,50,4.31764
588,10,603,4.31062
591,1,408,4.49805
591,2,169,4.4555
591,3,64,4.40635
591,4,483,4.40314
591,5,318,4.39413
591,6,114,4.34599
591,7,313,4.34032
591,8,12,4.32252
591,9,50,4.31764
591,10,603,4.31062
603,1,408,4.49805
603,2,169,4.4555
603,3,64,4.40635
603,4,483,4.40314
603,5,318,4.39413
603,6,114,4.34599
603,7,313,4.34032
603,8,12,4.32252
603,9,50,4.31764
603,10,603,4.31062
611,1,408,4.49805
611,2,169,4.4555
611,3,64,4.40635
611,4,483,4.40314
611,5,318,4.39413
611,6,114,4.34599
611,7,313,4.34032
611,8,12,4.32252
611,9,50,4.31764
611,10,603,4.31062
613,1,408,4.49805
613,2,169,4.4555
613,3,64,4.40635
613,4,483,4.40314
613,5,318,4.39413
613,6,114,4.34599
613,7,313,4.34032
613,8,12,4.32252
613,9,50,4.31764
613,10,603,4.31062
616,1,408,4.49805
616,2,169,4.4555
616,3,64,4.40635
616,4,483,4.40314
616,5,318,4.39413
616,6,114,4.34599
616,7,313,4.34032
616,8,12,4.32252
616,9,50,4.31764
616,10,603,4.31062
618,1,408,4.49805
618,2,169,4.4555
618,3,64,4.40635
618,4,483,4.40314
618,5,318,4.39413
618,6,114,4.34599
618,7,313,4.34032
618,8,12,4.32252
618,9,50,4.31764
618,10,603,4.31062
620,1,408,4.49805
620,2,169,4.4555
620,3,64,4.40635
620,4,483,4.40314
620,5,318,4.39413
620,6,114,4.34599
620,7,313,4.34032
620,8,12,4.32252
620,9,50,4.31764
620,10,603,4.31062
621,1,408,4.72724
621,2,169,4.69058
621,3,483,4.61315
621,4,114,4.57699
621,5,64,4.57103
621,6,318,4.55887
621,7,1449,4.55665
621,8,12,4.54842
621,9,603,4.50409
621,10,272,4.49992
623,1,408,4.49805
623,2,169,4.4555
623,3,64,4.40635
623,4,483,4.40314
623,5,318,4.39413
623,6,114,4.34599
623,7,313,4.34032
623,8,12,4.32252
623,9,50,4.31764
623,10,603,4.31062
624,1,408,4.6596
624,2,169,4.62118
624,3,483,4.55624
624,4,64,4.51019
624,5,12,4.48099
624,6,318,4.47595
624,7,603,4.47052
624,8,114,4.46599
624,9,1449,4.45437
624,10,98,4.42983
625,1,408,4.49805
625,2,169,4.4555
625,3,64,4.40635
625,4,483,4.40314
625,5,318,4.39413
625,6,114,4.34599
625,7,313,4.34032
625,8,12,4.32252
625,9,50,4.31764
625,10,603,4.31062
634,1,169,4.33892
634,2,318,4.31362
634,3,483,4.30987
634,4,64,4.30811
634,5,114,4.27807
634,6,1449,4.2433
634,7,113,4.22568
634,8,12,4.21244
634,9,603,4.20077
634,10,272,4.19427
636,1,408,4.49805
636,2,169,4.4555
636,3,64,4.40635
636,4,483,4.40314
636,5,318,4.39413
636,6,114,4.34599
636,7,313,4.34032
636,8,12,4.32252
636,9,50,4.31764
636,10,603,4.31062
639,1,408,4.49805
639,2,169,4.4555
639,3,64,4.40635
639,4,483,4.40314
639,5,318,4.39413
639,6,114,4.34599
639,7,313,4.34032
639,8,12,4.32252
639,9,50,4.31764
639,10,603,4.31062
640,1,408,5.11833
640,2,483,5.01045
640,3,603,4.95079
640,4,114,4.94858
640,5,127,4.9136
640,6,272,4.89701
640,7,1449,4.89685
640,8,50,4.89296
640,9,657,4.8911
640,10,178,4.88643
642,1,1449,4.72447
642,2,408,4.62215
642,3,483,4.59227
642,4,169,4.58459
642,5,316,4.57314
642,6,113,4.56055
642,7,114,4.55482
642,8,1500,4.52362
642,9,613,4.501
642,10,1169,4.49944
643,1,408,4.49805
643,2,169,4.4555
643,3,64,4.40635
643,4,483,4.40314
643,5,318,4.39413
643,6,114,4.34599
643,7,313,4.34032
643,8,12,4.32252
643,9,50,4.31764
643,10,603,4.31062
645,1,408,4.49805
645,2,169,4.4555
645,3,64,4.40635
645,4,483,4.40314
645,5,318,4.39413
645,6,114,4.34599
645,7,313,4.34032
645,8,12,4.32252
645,9,50,4.31764
645,10,603,4.31062
649,1,408,4.49805
649,2,169,4.4555
649,3,64,4.40635
649,4,483,4.40314
649,5,318,4.39413
649,6,114,4.34599
649,7,313,4.34032
649,8,12,4.32252
649,9,50,4.31764
649,10,603,4.31062
650,1,408,4.49805
650,2,169,4.4555
650,3,64,4.40635
650,4,483,4.40314
650,5,318,4.39413
650,6,114,4.34599
650,7,313,4.34032
650,8,12,4.32252
650,9,50,4.31764
650,10,603,4.31062
653,1,408,3.72752
653,2,169,3.66623
653,3,313,3.6453
653,4,114,3.59056
653,5,483,3.58408
653,6,1449,3.56041
653,7,272,3.55671
653,8,12,3.55338
653,9,963,3.50044
653,10,113,3.49751
654,1,64,4.52275
654,2,483,4.36272
654,3,1449,4.27392
654,4,96,4.27184
654,5,272,4.26611
654,6,316,4.26164
654,7,603,4.25112
654,8,427,4.24429
654,9,113,4.24417
654,10,520,4.22881
655,1,408,3.90747
655,2,169,3.86944
655,3,114,3.72802
655,4,657,3.68452
655,5,1449,3.65505
655,6,493,3.63648
655,7,1367,3.61244
655,8,513,3.6092
655,9,427,3.60774
655,10,113,3.60386
656,1,408,4.49805
656,2,169,4.4555
656,3,64,4.40635
656,4,483,4.40314
656,5,318,4.39413
656,6,114,4.34599
656,7,313,4.34032
656,8,12,4.32252
656,9,50,4.31764
656,10,603,4.31062
659,1,408,4.49805
659,2,169,4.4555
659,3,64,4.40635
659,4,483,4.40314
659,5,318,4.39413
659,6,114,4.34599
659,7,313,4.34032
659,8,12,4.32252
659,9,50,4.31764
659,10,603,4.31062
660,1,408,4.49805
660,2,169,4.4555
660,3,64,4.40635
660,4,483,4.40314
660,5,318,4.39413
660,6,114,4.34599
660,7,313,4.34032
660,8,12,4.32252
660,9,50,4.31764
660,10,603,4.31062
661,1,483,4.51791
661,2,114,4.49254
661,3,12,4.44176
661,4,98,4.41807
661,5,127,4.37169
661,6,1449,4.36526
661,7,272,4.36191
661,8,511,4.3321
661,9,113,4.331
661,10,963,4.33014
663,1,408,4.49805
663,2,169,4.4555
663,3,64,4.40635
663,4,483,4.40314
663,5,318,4.39413
663,6,114,4.34599
663,7,313,4.34032
663,8,12,4.32252
663,9,50,4.31764
663,10,603,4.31062
667,1,408,4.49805
667,2,169,4.4555
667,3,64,4.40635
667,4,483,4.40314
667,5,318,4.39413
667,6,114,4.34599
667,7,313,4.34032
667,8,12,4.32252
667,9,50,4.31764
667,10,603,4.31062
668,1,169,4.51422
668,2,408,4.51228
668,3,483,4.43342
668,4,12,4.39353
668,5,114,4.39065
668,6,64,4.38478
668,7,318,4.37791
668,8,1449,4.35509
668,9,603,4.32021
668,10,272,4.31902
669,1,408,4.49805
669,2,169,4.4555
669,3,64,4.40635
669,4,483,4.40314
669,5,318,4.39413
669,6,114,4.34599
669,7,313,4.34032
669,8,12,4.32252
669,9,50,4.31764
669,10,603,4.31062
675,1,408,4.49805
675,2,169,4.4555
675,3,64,4.40635
675,4,483,4.40314
675,5,318,4.39413
675,6,114,4.34599
675,7,313,4.34032
675,8,12,4.32252
675,9,50,4.31764
675,10,603,4.31062
676,1,408,4.49805
676,2,169,4.4555
676,3,64,4.40635
676,4,483,4.40314
676,5,318,4.39413
676,6,114,4.34599
676,7,313,4.34032
676,8,12,4.32252
676,9,50,4.31764
676,10,603,4.31062
677,1,318,5.53291
677,2,408,5.52053
677,3,64,5.52046
677,4,169,5.49985
677,5,114,5.42916
677,6,483,5.42012
677,7,313,5.41139
677,8,1449,5.40893
677,9,174,5.38718
677,10,50,5.38191
683,1,408,4.49805
683,2,169,4.4555
683,3,64,4.40635
683,4,483,4.40314
683,5,318,4.39413
683,6,114,4.34599
683,7,313,4.34032
683,8,12,4.32252
683,9,50,4.31764
683,10,603,4.31062
699,1,408,4.28752
699,2,169,4.24997
699,3,1449,4.17084
699,4,483,4.15927
699,5,64,4.13694
699,6,114,4.12385
699,7,318,4.12172
699,8,12,4.09071
699,9,603,4.08174
699,10,272,4.08156
701,1,408,4.49805
701,2,169,4.4555
701,3,64,4.40635
701,4,483,4.40314
701,5,318,4.39413
701,6,114,4.34599
701,7,313,4.34032
701,8,12,4.32252
701,9,50,4.31764
701,10,603,4.31062
704,1,408,4.49805
704,2,169,4.4555
704,3,64,4.40635
704,4,483,4.40314
704,5,318,4.39413
704,6,114,4.34599
704,7,313,4.34032
704,8,12,4.32252
704,9,50,4.31764
704,10,603,4.31062
707,1,408,4.29519
707,2,169,4.27193
707,3,1449,4.17546
707,4,114,4.14816
707,5,272,4.07689
707,6,474,4.07546
707,7,511,4.07316
707,8,657,4.05365
707,9,98,4.04631
707,10,963,4.03841
708,1,318,4.376
708,2,64,4.33968
708,3,114,4.32095
708,4,313,4.31407
708,5,408,4.31187
708,6,113,4.24676
708,7,483,4.24513
708,8,169,4.24368
708,9,1449,4.23801
708,10,174,4.23588
711,1,474,4.59942
711,2,603,4.57129
711,3,1449,4.57003
711,4,657,4.56403
711,5,12,4.55694
711,6,1524,4.54976
711,7,100,4.54764
711,8,127,4.53597
711,9,178,4.5192
711,10,963,4.51656
714,1,408,4.49805
714,2,169,4.4555
714,3,64,4.40635
714,4,483,4.40314
714,5,318,4.39413
714,6,114,4.34599
714,7,313,4.34032
714,8,12,4.32252
714,9,50,4.31764
714,10,603,4.31062
720,1,408,4.49805
720,2,169,4.4555
720,3,64,4.40635
720,4,483,4.40314
720,5,318,4.39413
720,6,114,4.34599
720,7,313,4.34032
720,8,12,4.32252
720,9,50,4.31764
720,10,603,4.31062
722,1,408,4.49805
722,2,169,4.4555
722,3,64,4.40635
722,4,483,4.40314
722,5,318,4.39413
722,6,114,4.34599
722,7,313,4.34032
722,8,12,4.32252
722,9,50,4.31764
722,10,603,4.31062
726,1,408,4.49805
726,2,169,4.4555
726,3,64,4.40635
726,4,483,4.40314
726,5,318,4.39413
726,6,114,4.34599
726,7,313,4.34032
726,8,12,4.32252
726,9,50,4.31764
726,10,603,4.31062
729,1,408,4.49805
729,2,169,4.4555
729,3,64,4.40635
729,4,483,4.40314
729,5,318,4.39413
729,6,114,4.34599
729,7,313,4.34032
729,8,12,4.32252
729,9,50,4.31764
729,10,603,4.31062
734,1,408,4.49805
734,2,169,4.4555
734,3,64,4.40635
734,4,483,4.40314
734,5,318,4.39413
734,6,114,4.34599
734,7,313,4.34032
734,8,12,4.32252
734,9,50,4.31764
734,10,603,4.31062
738,1,169,4.28463
738,2,318,4.27556
738,3,483,4.23625
738,4,50,4.19909
738,5,313,4.18447
738,6,114,4.18352
738,7,12,4.154
738,8,603,4.13696
738,9,272,4.10263
738,10,963,4.10234
741,1,408,4.49805
741,2,169,4.4555
741,3,64,4.40635
741,4,483,4.40314
741,5,318,4.39413
741,6,114,4.34599
741,7,313,4.34032
741,8,12,4.32252
741,9,50,4.31764
741,10,603,4.31062
751,1,408,4.45522
751,2,318,4.42598
751,3,64,4.42238
751,4,169,4.4028
751,5,313,4.32621
751,6,114,4.29405
751,7,357,4.27782
751,8,12,4.27384
751,9,127,4.26084
751,10,427,4.22345
752,1,408,4.49805
752,2,169,4.4555
752,3,64,4.40635
752,4,483,4.40314
752,5,318,4.39413
752,6,114,4.34599
752,7,313,4.34032
752,8,12,4.32252
752,9,50,4.31764
752,10,603,4.31062
753,1,408,4.49805
753,2,169,4.4555
753,3,64,4.40635
753,4,483,4.40314
753,5,318,4.39413
753,6,114,4.34599
753,7,313,4.34032
753,8,12,4.32252
753,9,50,4.31764
753,10,603,4.31062
758,1,408,4.97139
758,2,169,4.91575
758,3,187,4.73001
758,4,114,4.71855
758,5,1367,4.70383
758,6,357,4.70117
758,7,178,4.69004
758,8,318,4.68545
758,9,513,4.64164
758,10,511,4.6332
766,1,408,4.49805
766,2,169,4.4555
766,3,64,4.40635
766,4,483,4.40314
766,5,318,4.39413
766,6,114,4.34599
766,7,313,4.34032
766,8,12,4.32252
766,9,50,4.31764
766,10,603,4.31062
767,1,408,4.49805
767,2,169,4.4555
767,3,64,4.40635
767,4,483,4.40314
767,5,318,4.39413
767,6,114,4.34599
767,7,313,4.34032
767,8,12,4.32252
767,9,50,4.31764
767,10,603,4.31062
775,1,408,4.49805
775,2,169,4.4555
775,3,64,4.40635
775,4,483,4.40314
775,5,318,4.39413
775,6,114,4.34599
775,7,313,4.34032
775,8,12,4.32252
775,9,50,4.31764
775,10,603,4.31062
776,1,408,4.49805
776,2,169,4.4555
776,3,64,4.40635
776,4,483,4.40314
776,5,318,4.39413
776,6,114,4.34599
776,7,313,4.34032
776,8,12,4.32252
776,9,50,4.31764
776,10,603,4.31062
778,1,408,4.49805
778,2,169,4.4555
778,3,64,4.40635
778,4,483,4.40314
778,5,318,4.39413
778,6,114,4.34599
778,7,313,4.34032
778,8,12,4.32252
778,9,50,4.31764
778,10,603,4.31062
780,1,408,4.49805
780,2,169,4.4555
780,3,64,4.40635
780,4,483,4.40314
780,5,318,4.39413
780,6,114,4.34599
780,7,313,4.34032
780,8,12,4.32252
780,9,50,4.31764
780,10,603,4.31062
782,1,408,4.49805
782,2,169,4.4555
782,3,64,4.40635
782,4,483,4.40314
782,5,318,4.39413
782,6,114,4.34599
782,7,313,4.34032
782,8,12,4.32252
782,9,50,4.31764
782,10,603,4.31062
784,1,408,4.49805
784,2,169,4.4555
784,3,64,4.40635
784,4,483,4.40314
784,5,318,4.39413
784,6,114,4.34599
784,7,313,4.34032
784,8,12,4.32252
784,9,50,4.31764
784,10,603,4.31062
794,1,408,4.49805
794,2,169,4.4555
794,3,64,4.40635
794,4,483,4.40314
794,5,318,4.39413
794,6,114,4.34599
794,7,313,4.34032
794,8,12,4.32252
794,9,50,4.31764
794,10,603,4.31062
796,1,408,4.49805
796,2,169,4.4555
796,3,64,4.40635
796,4,483,4.40314
796,5,318,4.39413
796,6,114,4.34599
796,7,313,4.34032
796,8,12,4.32252
796,9,50,4.31764
796,10,603,4.31062
801,1,408,4.49805
801,2,169,4.4555
801,3,64,4.40635
801,4,483,4.40314
801,5,318,4.39413
801,6,114,4.34599
801,7,313,4.34032
801,8,12,4.32252
801,9,50,4.31764
801,10,603,4.31062
807,1,408,4.49805
807,2,169,4.4555
807,3,64,4.40635
807,4,483,4.40314
807,5,318,4.39413
807,6,114,4.34599
807,7,313,4.34032
807,8,12,4.32252
807,9,50,4.31764
807,10,603,4.31062
809,1,408,4.49805
809,2,169,4.4555
809,3,64,4.40635
809,4,483,4.40314
809,5,318,4.39413
809,6,114,4.34599
809,7,313,4.34032
809,8,12,4.32252
809,9,50,4.31764
809,10,603,4.31062
810,1,408,5.34514
810,2,169,5.32272
810,3,64,5.29653
810,4,483,5.28452
810,5,318,5.27585
810,6,50,5.21973
810,7,114,5.21513
810,8,1449,5.19813
810,9,12,5.17966
810,10,113,5.17763
816,1,408,4.49805
816,2,169,4.4555
816,3,64,4.40635
816,4,483,4.40314
816,5,318,4.39413
816,6,114,4.34599
816,7,313,4.34032
816,8,12,4.32252
816,9,50,4.31764
816,10,603,4.31062
818,1,408,4.49805
818,2,169,4.4555
818,3,64,4.40635
818,4,483,4.40314
818,5,318,4.39413
818,6,114,4.34599
818,7,313,4.34032
818,8,12,4.32252
818,9,50,4.31764
818,10,603,4.31062
822,1,408,4.49805
822,2,169,4.4555
822,3,64,4.40635
822,4,483,4.40314
822,5,318,4.39413
