row_id,partition,fold
17589,train,-1
10520,train,-1
13016,train,-1
18507,train,-1
7358,train,-1
4316,train,-1
4709,train,-1
3611,train,-1
7197,train,-1
2846,train,-1
6391,train,-1
4420,train,-1
581,train,-1
14161,train,-1
5747,train,-1
10238,train,-1
20613,train,-1
4104,train,-1
17616,train,-1
13098,train,-1
15091,train,-1
16576,train,-1
97,train,-1
20501,train,-1
5581,train,-1
11478,train,-1
5886,train,-1
11892,train,-1
6564,train,-1
16558,train,-1
1191,train,-1
4735,train,-1
20348,train,-1
15340,train,-1
17264,train,-1
18024,train,-1
8205,train,-1
11679,train,-1
4183,train,-1
11927,train,-1
15039,train,-1
169,train,-1
19720,train,-1
12506,train,-1
13004,train,-1
8863,train,-1
16980,train,-1
4964,train,-1
2470,train,-1
19016,train,-1
4391,train,-1
2553,train,-1
6683,train,-1
18535,train,-1
2629,train,-1
7884,train,-1
17331,train,-1
9974,train,-1
5628,train,-1
13066,train,-1
13657,train,-1
5128,train,-1
13834,train,-1
6378,train,-1
213,train,-1
9851,train,-1
13780,train,-1
17043,train,-1
9299,train,-1
6693,train,-1
3456,train,-1
7730,train,-1
2330,train,-1
8022,train,-1
8706,train,-1
11321,train,-1
15589,train,-1
98,train,-1
18160,train,-1
9333,train,-1
9166,train,-1
3477,train,-1
19228,train,-1
17971,train,-1
1587,train,-1
20038,train,-1
3660,train,-1
526,train,-1
10308,train,-1
12304,train,-1
149,train,-1
2538,train,-1
19848,train,-1
14297,train,-1
14829,train,-1
4351,train,-1
9470,train,-1
13804,train,-1
3295,train,-1
18889,train,-1
530,train,-1
16013,train,-1
17060,train,-1
14523,train,-1
5612,train,-1
12727,train,-1
5882,train,-1
17799,train,-1
18629,train,-1
12701,train,-1
12260,train,-1
9206,train,-1
13336,train,-1
6995,train,-1
15208,train,-1
9526,train,-1
19605,train,-1
3117,train,-1
12182,train,-1
19007,train,-1
20377,train,-1
17545,train,-1
14566,train,-1
12248,train,-1
18161,train,-1
12737,train,-1
14285,train,-1
5525,train,-1
7626,train,-1
20086,train,-1
8954,train,-1
1015,train,-1
4436,train,-1
6395,train,-1
6862,train,-1
12867,train,-1
12704,train,-1
17700,train,-1
4027,train,-1
13869,train,-1
15687,train,-1
15139,train,-1
1161,train,-1
19380,train,-1
12970,train,-1
4616,train,-1
20461,train,-1
18702,train,-1
3797,train,-1
13485,train,-1
13546,train,-1
6270,train,-1
624,train,-1
108,train,-1
5432,train,-1
6733,train,-1
13665,train,-1
19105,train,-1
12470,train,-1
18225,train,-1
5659,train,-1
18478,train,-1
534,train,-1
11514,train,-1
11665,train,-1
8223,train,-1
16797,train,-1
6351,train,-1
10421,train,-1
17773,train,-1
3829,train,-1
10639,train,-1
2381,train,-1
6263,train,-1
20232,train,-1
16703,train,-1
8532,train,-1
14856,train,-1
11869,train,-1
181,train,-1
1918,train,-1
8212,train,-1
1725,train,-1
16543,train,-1
8928,train,-1
11287,train,-1
3490,train,-1
18468,train,-1
785,train,-1
16316,train,-1
14260,train,-1
17962,train,-1
19558,train,-1
6608,train,-1
14009,train,-1
13551,train,-1
12628,train,-1
11875,train,-1
7745,train,-1
7604,train,-1
6337,train,-1
13937,train,-1
2570,train,-1
5303,train,-1
1699,train,-1
2908,train,-1
18204,train,-1
8156,train,-1
15329,train,-1
6782,train,-1
4242,train,-1
2454,train,-1
14090,train,-1
12307,train,-1
14215,train,-1
16489,train,-1
5244,train,-1
5841,train,-1
88,train,-1
10483,train,-1
18384,train,-1
5731,train,-1
3926,train,-1
2484,train,-1
17446,train,-1
7314,train,-1
7593,train,-1
105,train,-1
7850,train,-1
8563,train,-1
9864,train,-1
18736,train,-1
9388,train,-1
2961,train,-1
8769,train,-1
16440,train,-1
5045,train,-1
20413,train,-1
1993,train,-1
8599,train,-1
18154,train,-1
18350,train,-1
8537,train,-1
15020,train,-1
5856,train,-1
2582,train,-1
15459,train,-1
563,train,-1
2768,train,-1
18029,train,-1
19494,train,-1
5465,train,-1
16740,train,-1
14247,train,-1
17440,train,-1
5443,train,-1
10073,train,-1
6758,train,-1
3813,train,-1
3285,train,-1
19423,train,-1
9049,train,-1
19095,train,-1
8126,train,-1
8735,train,-1
14709,train,-1
9394,train,-1
7937,train,-1
16629,train,-1
137,train,-1
1375,train,-1
1539,train,-1
15573,train,-1
6522,train,-1
10179,train,-1
18655,train,-1
16742,train,-1
7377,train,-1
2902,train,-1
20013,train,-1
19862,train,-1
9038,train,-1
12110,train,-1
11972,train,-1
10305,train,-1
8476,train,-1
6759,train,-1
3352,train,-1
1534,train,-1
1779,train,-1
4916,train,-1
826,train,-1
19292,train,-1
12566,train,-1
16181,train,-1
1207,train,-1
16250,train,-1
9156,train,-1
19706,train,-1
1294,train,-1
20238,train,-1
9752,train,-1
14225,train,-1
903,train,-1
16774,train,-1
1721,train,-1
12569,train,-1
1291,train,-1
10328,train,-1
5361,train,-1
1246,train,-1
15968,train,-1
12212,train,-1
13634,train,-1
8917,train,-1
211,train,-1
5529,train,-1
1962,train,-1
9450,train,-1
15050,train,-1
13696,train,-1
12287,train,-1
8950,train,-1
14875,train,-1
11434,train,-1
8799,train,-1
19967,train,-1
19658,train,-1
18895,train,-1
6370,train,-1
2944,train,-1
7691,train,-1
2864,train,-1
2005,train,-1
4559,train,-1
4491,train,-1
15100,train,-1
17,train,-1
9720,train,-1
6284,train,-1
18755,train,-1
13268,train,-1
10507,train,-1
10699,train,-1
11616,train,-1
15253,train,-1
13292,train,-1
14783,train,-1
2335,train,-1
9017,train,-1
20009,train,-1
1347,train,-1
9919,train,-1
14322,train,-1
15288,train,-1
8752,train,-1
5915,train,-1
344,train,-1
17678,train,-1
8262,train,-1
16948,train,-1
931,train,-1
15628,train,-1
12052,train,-1
3375,train,-1
13464,train,-1
2061,train,-1
9543,train,-1
5563,train,-1
11147,train,-1
20183,train,-1
1282,train,-1
17404,train,-1
7976,train,-1
1784,train,-1
9228,train,-1
14471,train,-1
12454,train,-1
13722,train,-1
9650,train,-1
126,train,-1
15467,train,-1
8526,train,-1
676,train,-1
12094,train,-1
9804,train,-1
1448,train,-1
20551,train,-1
6227,train,-1
12116,train,-1
7247,train,-1
19128,train,-1
1613,train,-1
20271,train,-1
5805,train,-1
10813,train,-1
11656,train,-1
4020,train,-1
20566,train,-1
3949,train,-1
17219,train,-1
3693,train,-1
14457,train,-1
19613,train,-1
17657,train,-1
10494,train,-1
7481,train,-1
11580,train,-1
1824,train,-1
19190,train,-1
18729,train,-1
10432,train,-1
7551,train,-1
4383,train,-1
11165,train,-1
20053,train,-1
15478,train,-1
7859,train,-1
8694,train,-1
655,train,-1
7685,train,-1
14315,train,-1
16202,train,-1
13019,train,-1
15339,train,-1
15035,train,-1
2450,train,-1
7232,train,-1
15074,train,-1
4029,train,-1
3804,train,-1
13962,train,-1
802,train,-1
5348,train,-1
11016,train,-1
12691,train,-1
8485,train,-1
17624,train,-1
19832,train,-1
10414,train,-1
15832,train,-1
10840,train,-1
17695,train,-1
315,train,-1
17642,train,-1
12644,train,-1
15377,train,-1
17418,train,-1
17992,train,-1
9152,train,-1
15441,train,-1
1732,train,-1
4163,train,-1
6159,train,-1
4921,train,-1
15557,train,-1
17499,train,-1
12819,train,-1
8250,train,-1
19667,train,-1
17998,train,-1
9647,train,-1
7671,train,-1
8804,train,-1
15277,train,-1
2528,train,-1
8824,train,-1
10356,train,-1
16384,train,-1
11715,train,-1
3943,train,-1
9325,train,-1
6817,train,-1
10153,train,-1
16421,train,-1
6415,train,-1
668,train,-1
4455,train,-1
6633,train,-1
4517,train,-1
9455,train,-1
10466,train,-1
9565,train,-1
2060,train,-1
172,train,-1
20073,train,-1
9187,train,-1
6990,train,-1
11756,train,-1
11214,train,-1
10594,train,-1
13466,train,-1
2939,train,-1
2562,train,-1
5972,train,-1
11294,train,-1
2523,train,-1
1585,train,-1
18200,train,-1
7410,train,-1
16863,train,-1
16426,train,-1
19876,train,-1
11158,train,-1
2088,train,-1
15094,train,-1
3539,train,-1
12247,train,-1
13490,train,-1
12597,train,-1
5225,train,-1
11227,train,-1
14945,train,-1
19164,train,-1
4398,train,-1
10856,train,-1
13892,train,-1
1368,train,-1
11741,train,-1
5588,train,-1
3725,train,-1
7277,train,-1
20564,train,-1
10286,train,-1
2456,train,-1
3653,train,-1
15751,train,-1
3636,train,-1
1427,train,-1
7475,train,-1
3072,train,-1
9384,train,-1
16399,train,-1
1561,train,-1
9994,train,-1
19584,train,-1
6479,train,-1
6028,train,-1
6878,train,-1
20207,train,-1
13507,train,-1
913,train,-1
19142,train,-1
191,train,-1
17966,train,-1
9953,train,-1
2163,train,-1
95,train,-1
658,train,-1
61,train,-1
18936,train,-1
2081,train,-1
7281,train,-1
19263,train,-1
6040,train,-1
7509,train,-1
15018,train,-1
17416,train,-1
4995,train,-1
19753,train,-1
20251,train,-1
6243,train,-1
5094,train,-1
15160,train,-1
4725,train,-1
7339,train,-1
18297,train,-1
9865,train,-1
9872,train,-1
3089,train,-1
12326,train,-1
10216,train,-1
4590,train,-1
11163,train,-1
6314,train,-1
1091,train,-1
227,train,-1
1581,train,-1
11422,train,-1
2030,train,-1
11404,train,-1
20594,train,-1
10105,train,-1
11121,train,-1
9629,train,-1
18586,train,-1
2071,train,-1
712,train,-1
15444,train,-1
8416,train,-1
8716,train,-1
17552,train,-1
1787,train,-1
15872,train,-1
3083,train,-1
14491,train,-1
12339,train,-1
17681,train,-1
4525,train,-1
19635,train,-1
3871,train,-1
4897,train,-1
9510,train,-1
4393,train,-1
11049,train,-1
10537,train,-1
549,train,-1
11302,train,-1
19041,train,-1
4574,train,-1
16174,train,-1
877,train,-1
18355,train,-1
842,train,-1
1409,train,-1
14185,train,-1
3127,train,-1
17117,train,-1
14691,train,-1
20126,train,-1
10082,train,-1
19909,train,-1
3816,train,-1
5451,train,-1
18045,train,-1
19538,train,-1
18215,train,-1
891,train,-1
19704,train,-1
1537,train,-1
13572,train,-1
464,train,-1
9673,train,-1
1306,train,-1
9931,train,-1
19839,train,-1
13338,train,-1
13486,train,-1
4124,train,-1
19995,train,-1
6306,train,-1
9025,train,-1
13833,train,-1
15615,train,-1
9904,train,-1
10266,train,-1
16596,train,-1
7896,train,-1
19604,train,-1
4953,train,-1
13085,train,-1
18306,train,-1
2959,train,-1
19148,train,-1
13449,train,-1
18333,train,-1
16545,train,-1
5233,train,-1
11551,train,-1
7567,train,-1
17135,train,-1
4439,train,-1
16887,train,-1
14846,train,-1
20079,train,-1
19444,train,-1
9488,train,-1
4663,train,-1
14366,train,-1
6905,train,-1
5875,train,-1
5227,train,-1
15566,train,-1
125,train,-1
11057,train,-1
583,train,-1
14217,train,-1
19496,train,-1
5223,train,-1
996,train,-1
20633,train,-1
16591,train,-1
6456,train,-1
8960,train,-1
7510,train,-1
2647,train,-1
16777,train,-1
12935,train,-1
19453,train,-1
13498,train,-1
5547,train,-1
8395,train,-1
7683,train,-1
7490,train,-1
20516,train,-1
4771,train,-1
1716,train,-1
15955,train,-1
14076,train,-1
16241,train,-1
11249,train,-1
10865,train,-1
9613,train,-1
18126,train,-1
15711,train,-1
8658,train,-1
1278,train,-1
9154,train,-1
7918,train,-1
7817,train,-1
13179,train,-1
290,train,-1
15556,train,-1
15533,train,-1
18058,train,-1
4870,train,-1
17757,train,-1
16004,train,-1
12937,train,-1
6287,train,-1
10468,train,-1
19184,train,-1
20216,train,-1
7210,train,-1
4284,train,-1
6748,train,-1
14915,train,-1
20353,train,-1
654,train,-1
4220,train,-1
12769,train,-1
1045,train,-1
519,train,-1
12154,train,-1
5623,train,-1
3187,train,-1
2916,train,-1
9878,train,-1
16722,train,-1
2040,train,-1
6563,train,-1
12275,train,-1
5358,train,-1
14091,train,-1
158,train,-1
2028,train,-1
14560,train,-1
15166,train,-1
13532,train,-1
4739,train,-1
14176,train,-1
18185,train,-1
18002,train,-1
14304,train,-1
14312,train,-1
12271,train,-1
7155,train,-1
5318,train,-1
14367,train,-1
11520,train,-1
10087,train,-1
16566,train,-1
15795,train,-1
4933,train,-1
14232,train,-1
7969,train,-1
9839,train,-1
17853,train,-1
7867,train,-1
14949,train,-1
12433,train,-1
5380,train,-1
4066,train,-1
19842,train,-1
17535,train,-1
2803,train,-1
14677,train,-1
13182,train,-1
941,train,-1
11029,train,-1
10259,train,-1
12829,train,-1
13880,train,-1
3289,train,-1
4081,train,-1
7272,train,-1
2664,train,-1
2887,train,-1
20531,train,-1
3483,train,-1
15537,train,-1
3057,train,-1
7412,train,-1
13007,train,-1
16575,train,-1
243,train,-1
836,train,-1
14573,train,-1
8972,train,-1
14920,train,-1
18311,train,-1
6777,train,-1
16760,train,-1
83,train,-1
6734,train,-1
6694,train,-1
19992,train,-1
9914,train,-1
7743,train,-1
14655,train,-1
4367,train,-1
10682,train,-1
11611,train,-1
8601,train,-1
770,train,-1
15305,train,-1
7207,train,-1
15724,train,-1
9283,train,-1
4244,train,-1
20445,train,-1
18689,train,-1
17097,train,-1
18608,train,-1
3784,train,-1
9789,train,-1
20231,train,-1
8404,train,-1
20576,train,-1
194,train,-1
15171,train,-1
19060,train,-1
13910,train,-1
12166,train,-1
18558,train,-1
17347,train,-1
7435,train,-1
11552,train,-1
6009,train,-1
9652,train,-1
19943,train,-1
20174,train,-1
2832,train,-1
10716,train,-1
20201,train,-1
1551,train,-1
4846,train,-1
16096,train,-1
11311,train,-1
8424,train,-1
7722,train,-1
3594,train,-1
17335,train,-1
12372,train,-1
4809,train,-1
11758,train,-1
14772,train,-1
18313,train,-1
4460,train,-1
17077,train,-1
4312,train,-1
4184,train,-1
939,train,-1
3777,train,-1
4052,train,-1
17778,train,-1
1215,train,-1
8768,train,-1
7690,train,-1
6657,train,-1
2125,train,-1
13859,train,-1
6904,train,-1
16900,train,-1
6997,train,-1
5703,train,-1
7982,train,-1
12980,train,-1
3365,train,-1
4198,train,-1
15088,train,-1
2565,train,-1
10490,train,-1
10321,train,-1
19224,train,-1
19743,train,-1
1360,train,-1
10558,train,-1
715,train,-1
13643,train,-1
11431,train,-1
18426,train,-1
10587,train,-1
13373,train,-1
12884,train,-1
17611,train,-1
19173,train,-1
19539,train,-1
282,train,-1
16358,train,-1
15825,train,-1
12351,train,-1
1665,train,-1
4289,train,-1
14897,train,-1
15887,train,-1
6785,train,-1
103,train,-1
15287,train,-1
15726,train,-1
4893,train,-1
20080,train,-1
10361,train,-1
10248,train,-1
3964,train,-1
20277,train,-1
16033,train,-1
3333,train,-1
15523,train,-1
17684,train,-1
1735,train,-1
5022,train,-1
3677,train,-1
14918,train,-1
5473,train,-1
6318,train,-1
15369,train,-1
20567,train,-1
4633,train,-1
9196,train,-1
19540,train,-1
17736,train,-1
20098,train,-1
10751,train,-1
1438,train,-1
5073,train,-1
2723,train,-1
15014,train,-1
10974,train,-1
16245,train,-1
4377,train,-1
1314,train,-1
14554,train,-1
16154,train,-1
10329,train,-1
4340,train,-1
4297,train,-1
16315,train,-1
16099,train,-1
4203,train,-1
10045,train,-1
1030,train,-1
5687,train,-1
9026,train,-1
13001,train,-1
3700,train,-1
2677,train,-1
907,train,-1
18342,train,-1
9454,train,-1
6363,train,-1
20071,train,-1
10160,train,-1
19277,train,-1
18380,train,-1
19703,train,-1
2293,train,-1
3895,train,-1
9591,train,-1
16942,train,-1
10834,train,-1
16373,train,-1
3418,train,-1
15405,train,-1
3378,train,-1
410,train,-1
11491,train,-1
12187,train,-1
8372,train,-1
19970,train,-1
17637,train,-1
18409,train,-1
16303,train,-1
11201,train,-1
10641,train,-1
20135,train,-1
2703,train,-1
6792,train,-1
15630,train,-1
6058,train,-1
15487,train,-1
4285,train,-1
19379,train,-1
338,train,-1
18266,train,-1
4100,train,-1
17477,train,-1
17033,train,-1
14704,train,-1
2807,train,-1
6974,train,-1
15146,train,-1
19054,train,-1
2697,train,-1
17177,train,-1
10205,train,-1
15318,train,-1
5436,train,-1
10654,train,-1
20522,train,-1
7290,train,-1
1698,train,-1
3445,train,-1
5817,train,-1
6768,train,-1
1220,train,-1
9413,train,-1
14717,train,-1
10195,train,-1
17109,train,-1
12471,train,-1
985,train,-1
18304,train,-1
16584,train,-1
7986,train,-1
2067,train,-1
11740,train,-1
916,train,-1
11334,train,-1
9056,train,-1
11380,train,-1
1235,train,-1
7594,train,-1
8964,train,-1
652,train,-1
885,train,-1
100,train,-1
73,train,-1
13241,train,-1
543,train,-1
7009,train,-1
9896,train,-1
39,train,-1
9433,train,-1
1498,train,-1
10255,train,-1
14397,train,-1
20304,train,-1
7371,train,-1
11701,train,-1
6640,train,-1
16066,train,-1
16343,train,-1
18110,train,-1
4654,train,-1
2349,train,-1
1131,train,-1
10451,train,-1
15243,train,-1
508,train,-1
609,train,-1
14634,train,-1
9042,train,-1
2568,train,-1
16639,train,-1
3434,train,-1
9033,train,-1
18464,train,-1
12062,train,-1
8299,train,-1
14764,train,-1
5704,train,-1
11031,train,-1
6189,train,-1
2920,train,-1
4430,train,-1
11925,train,-1
10022,train,-1
10340,train,-1
11677,train,-1
16951,train,-1
5995,train,-1
19762,train,-1
4518,train,-1
4699,train,-1
4774,train,-1
1541,train,-1
5545,train,-1
8771,train,-1
3224,train,-1
6696,train,-1
3946,train,-1
1700,train,-1
10324,train,-1
12386,train,-1
16094,train,-1
18883,train,-1
3662,train,-1
13386,train,-1
10585,train,-1
177,train,-1
13814,train,-1
4296,train,-1
6046,train,-1
8067,train,-1
14785,train,-1
3095,train,-1
16019,train,-1
14545,train,-1
10271,train,-1
8921,train,-1
17841,train,-1
239,train,-1
1125,train,-1
8764,train,-1
9762,train,-1
10651,train,-1
17061,train,-1
2231,train,-1
599,train,-1
1333,train,-1
3438,train,-1
15646,train,-1
17973,train,-1
20609,train,-1
3834,train,-1
1273,train,-1
4200,train,-1
13383,train,-1
10815,train,-1
11630,train,-1
18258,train,-1
18768,train,-1
15946,train,-1
8999,train,-1
1633,train,-1
1953,train,-1
2063,train,-1
11772,train,-1
10732,train,-1
8007,train,-1
8367,train,-1
9345,train,-1
12152,train,-1
13679,train,-1
7620,train,-1
9224,train,-1
11976,train,-1
5676,train,-1
9114,train,-1
7871,train,-1
1961,train,-1
20323,train,-1
12431,train,-1
7384,train,-1
14196,train,-1
16244,train,-1
8898,train,-1
1757,train,-1
823,train,-1
781,train,-1
16161,train,-1
3280,train,-1
5691,train,-1
14068,train,-1
5521,train,-1
1432,train,-1
14251,train,-1
19218,train,-1
11468,train,-1
394,train,-1
1774,train,-1
19062,train,-1
11036,train,-1
10570,train,-1
4128,train,-1
1626,train,-1
13905,train,-1
15697,train,-1
2627,train,-1
2121,train,-1
5904,train,-1
14287,train,-1
4967,train,-1
9271,train,-1
14525,train,-1
2547,train,-1
17967,train,-1
2986,train,-1
20384,train,-1
6132,train,-1
2203,train,-1
11177,train,-1
6026,train,-1
8439,train,-1
6356,train,-1
15180,train,-1
18754,train,-1
6797,train,-1
8576,train,-1
11471,train,-1
13691,train,-1
12353,train,-1
7010,train,-1
17943,train,-1
3621,train,-1
6783,train,-1
9165,train,-1
6431,train,-1
5359,train,-1
650,train,-1
19555,train,-1
5401,train,-1
3995,train,-1
14256,train,-1
5815,train,-1
12340,train,-1
20288,train,-1
1729,train,-1
13110,train,-1
7974,train,-1
20621,train,-1
5617,train,-1
17420,train,-1
8541,train,-1
16790,train,-1
2056,train,-1
15998,train,-1
13870,train,-1
6355,train,-1
20138,train,-1
12379,train,-1
13674,train,-1
16195,train,-1
16991,train,-1
2889,train,-1
164,train,-1
10090,train,-1
5595,train,-1
10391,train,-1
12890,train,-1
15368,train,-1
6157,train,-1
1238,train,-1
11293,train,-1
17988,train,-1
8337,train,-1
15788,train,-1
11116,train,-1
1271,train,-1
19343,train,-1
6441,train,-1
597,train,-1
9083,train,-1
4765,train,-1
12650,train,-1
11919,train,-1
7442,train,-1
10882,train,-1
9860,train,-1
16779,train,-1
3935,train,-1
10787,train,-1
14876,train,-1
17828,train,-1
11718,train,-1
17527,train,-1
2716,train,-1
16098,train,-1
15454,train,-1
13467,train,-1
17490,train,-1
5978,train,-1
2646,train,-1
19559,train,-1
16610,train,-1
4012,train,-1
11160,train,-1
15542,train,-1
16821,train,-1
2451,train,-1
7398,train,-1
5082,train,-1
15309,train,-1
18926,train,-1
11223,train,-1
8484,train,-1
2938,train,-1
12614,train,-1
12544,train,-1
19682,train,-1
4571,train,-1
10690,train,-1
16621,train,-1
19101,train,-1
9704,train,-1
7751,train,-1
5051,train,-1
16845,train,-1
7187,train,-1
11296,train,-1
18509,train,-1
15912,train,-1
11944,train,-1
16927,train,-1
18839,train,-1
6200,train,-1
1701,train,-1
15868,train,-1
16559,train,-1
17121,train,-1
15221,train,-1
18805,train,-1
16121,train,-1
8881,train,-1
5490,train,-1
19965,train,-1
4110,train,-1
15423,train,-1
8653,train,-1
11775,train,-1
2618,train,-1
4435,train,-1
4640,train,-1
14401,train,-1
74,train,-1
2671,train,-1
4238,train,-1
1365,train,-1
4535,train,-1
1782,train,-1
5924,train,-1
13311,train,-1
975,train,-1
343,train,-1
19985,train,-1
2053,train,-1
16045,train,-1
8761,train,-1
16326,train,-1
19691,train,-1
13368,train,-1
17213,train,-1
10249,train,-1
14953,train,-1
20428,train,-1
1610,train,-1
7912,train,-1
9640,train,-1
6398,train,-1
16525,train,-1
11156,train,-1
1428,train,-1
17940,train,-1
17280,train,-1
1464,train,-1
9961,train,-1
3663,train,-1
14355,train,-1
6163,train,-1
10000,train,-1
20420,train,-1
3018,train,-1
4464,train,-1
10718,train,-1
19245,train,-1
15207,train,-1
6193,train,-1
10843,train,-1
8358,train,-1
18474,train,-1
2712,train,-1
20203,train,-1
18430,train,-1
16652,train,-1
10780,train,-1
9457,train,-1
14713,train,-1
1170,train,-1
16383,train,-1
17586,train,-1
17022,train,-1
16770,train,-1
4336,train,-1
14864,train,-1
5793,train,-1
19627,train,-1
11071,train,-1
3368,train,-1
2424,train,-1
9117,train,-1
7291,train,-1
12547,train,-1
8876,train,-1
6668,train,-1
20417,train,-1
4086,train,-1
17592,train,-1
8312,train,-1
5625,train,-1
10663,train,-1
18752,train,-1
14916,train,-1
15951,train,-1
4556,train,-1
9745,train,-1
19182,train,-1
9279,train,-1
13704,train,-1
10186,train,-1
4370,train,-1
20488,train,-1
9168,train,-1
10040,train,-1
12567,train,-1
6547,train,-1
10118,train,-1
3912,train,-1
15410,train,-1
17656,train,-1
7250,train,-1
4320,train,-1
6594,train,-1
12354,train,-1
9452,train,-1
1265,train,-1
16671,train,-1
8741,train,-1
16744,train,-1
8243,train,-1
15272,train,-1
403,train,-1
2925,train,-1
7772,train,-1
9746,train,-1
2643,train,-1
8565,train,-1
4421,train,-1
17166,train,-1
12553,train,-1
6985,train,-1
15800,train,-1
15049,train,-1
11604,train,-1
13527,train,-1
5334,train,-1
2076,train,-1
10630,train,-1
1441,train,-1
17680,train,-1
13127,train,-1
14479,train,-1
3664,train,-1
18334,train,-1
3810,train,-1
13728,train,-1
10801,train,-1
9305,train,-1
5381,train,-1
20380,train,-1
9088,train,-1
19546,train,-1
13137,train,-1
4596,train,-1
7835,train,-1
14324,train,-1
1059,train,-1
5847,train,-1
9959,train,-1
16336,train,-1
1895,train,-1
7114,train,-1
13561,train,-1
525,train,-1
4397,train,-1
1047,train,-1
2404,train,-1
3442,train,-1
13117,train,-1
8678,train,-1
159,train,-1
16925,train,-1
1270,train,-1
16602,train,-1
12636,train,-1
10559,train,-1
10745,train,-1
17725,train,-1
8641,train,-1
19063,train,-1
2137,train,-1
6020,train,-1
1328,train,-1
17932,train,-1
524,train,-1
16365,train,-1
7919,train,-1
1153,train,-1
16949,train,-1
8052,train,-1
18014,train,-1
2718,train,-1
19487,train,-1
6444,train,-1
11578,train,-1
578,train,-1
11332,train,-1
287,train,-1
8280,train,-1
17521,train,-1
12188,train,-1
8015,train,-1
3551,train,-1
5385,train,-1
4642,train,-1
1226,train,-1
13130,train,-1
17311,train,-1
5561,train,-1
12759,train,-1
12290,train,-1
8455,train,-1
16331,train,-1
17570,train,-1
9314,train,-1
684,train,-1
11186,train,-1
3922,train,-1
17517,train,-1
17865,train,-1
6228,train,-1
18428,train,-1
7148,train,-1
16595,train,-1
7993,train,-1
13027,train,-1
15670,train,-1
11061,train,-1
1503,train,-1
10038,train,-1
3532,train,-1
16461,train,-1
12059,train,-1
13712,train,-1
3332,train,-1
14712,train,-1
6835,train,-1
7883,train,-1
10828,train,-1
12688,train,-1
20571,train,-1
2590,train,-1
4382,train,-1
19638,train,-1
3721,train,-1
10472,train,-1
7136,train,-1
20629,train,-1
8140,train,-1
12197,train,-1
11956,train,-1
1954,train,-1
5472,train,-1
8123,train,-1
5732,train,-1
4986,train,-1
2587,train,-1
6631,train,-1
13568,train,-1
5009,train,-1
6073,train,-1
5158,train,-1
16302,train,-1
11106,train,-1
4825,train,-1
9095,train,-1
6619,train,-1
17754,train,-1
6688,train,-1
8192,train,-1
5161,train,-1
9041,train,-1
5878,train,-1
10290,train,-1
8924,train,-1
3016,train,-1
17435,train,-1
235,train,-1
4074,train,-1
7106,train,-1
18414,train,-1
10562,train,-1
17071,train,-1
4652,train,-1
15470,train,-1
6827,train,-1
4151,train,-1
4557,train,-1
1566,train,-1
6778,train,-1
3286,train,-1
613,train,-1
15927,train,-1
19612,train,-1
17635,train,-1
17089,train,-1
11082,train,-1
5249,train,-1
267,train,-1
13524,train,-1
9856,train,-1
367,train,-1
14988,train,-1
15672,train,-1
3347,train,-1
11902,train,-1
8911,train,-1
18683,train,-1
811,train,-1
8515,train,-1
11502,train,-1
19205,train,-1
10846,train,-1
16232,train,-1
18187,train,-1
18279,train,-1
13136,train,-1
16262,train,-1
9607,train,-1
7243,train,-1
13717,train,-1
11425,train,-1
20039,train,-1
8596,train,-1
11291,train,-1
17859,train,-1
261,train,-1
8760,train,-1
5067,train,-1
2102,train,-1
13938,train,-1
16270,train,-1
18317,train,-1
10047,train,-1
20163,train,-1
3109,train,-1
16981,train,-1
18135,train,-1
10327,train,-1
2755,train,-1
20492,train,-1
2316,train,-1
19761,train,-1
3155,train,-1
2391,train,-1
20421,train,-1
3627,train,-1
2402,train,-1
8210,train,-1
8746,train,-1
5766,train,-1
5068,train,-1
15409,train,-1
20092,train,-1
12033,train,-1
15784,train,-1
20254,train,-1
12170,train,-1
5367,train,-1
10378,train,-1
3745,train,-1
1275,train,-1
10980,train,-1
12780,train,-1
5665,train,-1
7792,train,-1
6136,train,-1
12178,train,-1
10072,train,-1
17718,train,-1
4843,train,-1
15956,train,-1
19524,train,-1
10717,train,-1
15902,train,-1
20470,train,-1
19036,train,-1
15833,train,-1
15917,train,-1
3356,train,-1
7568,train,-1
4278,train,-1
10596,train,-1
9755,train,-1
3538,train,-1
17749,train,-1
5189,train,-1
8457,train,-1
4918,train,-1
18140,train,-1
18360,train,-1
15948,train,-1
17252,train,-1
4196,train,-1
17981,train,-1
832,train,-1
3707,train,-1
19272,train,-1
12488,train,-1
3972,train,-1
18684,train,-1
9420,train,-1
11463,train,-1
9289,train,-1
7132,train,-1
19513,train,-1
4829,train,-1
13996,train,-1
13569,train,-1
1386,train,-1
1406,train,-1
487,train,-1
19784,train,-1
9243,train,-1
12909,train,-1
11377,train,-1
16367,train,-1
13441,train,-1
15067,train,-1
7160,train,-1
2315,train,-1
1758,train,-1
20349,train,-1
2344,train,-1
8827,train,-1
7423,train,-1
3334,train,-1
13434,train,-1
9098,train,-1
2841,train,-1
8419,train,-1
9559,train,-1
17744,train,-1
17777,train,-1
8027,train,-1
9816,train,-1
6636,train,-1
16058,train,-1
18079,train,-1
13951,train,-1
18130,train,-1
19198,train,-1
12058,train,-1
9857,train,-1
11396,train,-1
1251,train,-1
4136,train,-1
27,train,-1
4621,train,-1
11856,train,-1
20549,train,-1
