source_row,timestamp,partition
62535,879969454,train
83138,879969454,train
15204,879969484,train
34096,879969484,train
48446,879969484,train
82654,879969484,train
98692,879969484,train
24172,879969512,train
29547,879969512,train
43843,879969512,train
99130,879969512,train
56791,879969513,train
90883,879969535,train
71178,879969536,train
30122,879969539,train
32396,879969539,train
42715,879969539,train
25465,879969557,train
29484,879969557,train
37685,879969583,train
44574,879969583,train
53652,879969583,train
89044,879969583,train
22133,879969591,train
26393,879969591,train
75411,879969591,train
23895,879969592,train
18877,879969614,train
41592,879969642,train
39294,879969644,train
50741,879969644,train
77764,879969644,train
93421,879969644,train
50290,879969670,train
57870,879969670,train
31124,879969674,train
51521,879969674,train
84798,879969674,train
41206,879969692,train
51107,879969692,train
13571,879969709,train
25758,879969709,train
38782,879969709,train
45198,879969720,train
53404,879969720,train
96753,879969720,train
14829,879969734,train
93671,879969755,train
16885,879969791,train
18096,879969791,train
78575,879969791,train
62730,879969814,train
83268,879969814,train
62239,879969860,train
23025,879969878,train
31018,879969878,train
37230,879969878,train
45651,879969878,train
53288,879969878,train
61403,879969878,train
26546,879969879,train
29323,879969879,train
63786,879969879,train
91687,879969879,train
94025,879970879,train
91829,879970974,train
63781,879971049,train
72120,879971214,train
76648,879971214,train
77442,879971214,train
82642,879971214,train
58922,879971215,train
74332,879971215,train
88582,879971215,train
90050,879971215,train
95869,879971215,train
98244,879971215,train
68525,879971251,train
84211,879975087,train
35138,879975116,train
36264,879975116,train
68546,879975116,train
55175,879975151,train
32185,879975173,train
49560,879975173,train
62996,879975173,train
57313,879975194,train
84139,879975194,train
74342,879975231,train
45522,879975358,train
41390,879975406,train
52889,879975406,train
64791,879975406,train
31941,879975419,train
40590,879975419,train
68653,879975419,train
55486,879975438,train
81498,879975438,train
36627,879975455,train
40238,879975455,train
33145,879975474,train
70226,879975474,train
20822,879975481,train
46985,879975485,train
59857,879975485,train
85816,879975485,train
94620,879975485,train
21203,879975504,train
24842,879975504,train
32993,879975505,train
85428,879975505,train
99310,879975505,train
57476,879975529,train
85227,879975529,train
32605,879975586,train
45714,879975586,train
57454,879975586,train
31837,879975613,train
37023,879975613,train
44048,879975613,train
90336,879975613,train
91967,879975613,train
94495,879975613,train
37579,879975661,train
50580,879975661,train
59095,879975661,train
64963,879975661,train
47695,879975662,train
30354,879975718,train
59626,879975718,train
82041,879975718,train
82339,879975718,train
85307,879975718,train
91550,879975718,train
34403,879975752,train
45619,879975752,train
46566,879975752,train
50966,879975752,train
64952,879975752,train
39332,879976071,train
57805,879976071,train
40814,879976109,train
53208,879976109,train
93427,879976109,train
96297,879976109,train
37481,879976126,train
93748,879976172,train
31252,879976215,train
45491,879976215,train
56815,879976215,train
92348,879976216,train
73151,879976247,train
46440,879976427,train
36007,879976449,train
50731,879976449,train
37131,879976478,train
86954,879976478,train
93500,879976502,train
65469,879976525,train
30445,879976542,train
73655,879976542,train
76500,879976559,train
32984,879976602,train
58171,879976602,train
78928,879976651,train
81762,879976705,train
84531,879976705,train
34781,879976706,train
96727,879976706,train
38796,879976731,train
45986,879976731,train
52576,879976731,train
68428,879976731,train
75214,879976772,train
37876,879976807,train
36850,879976828,train
43807,879976828,train
36930,879976867,train
32124,879976892,train
61512,879976892,train
39739,879976914,train
70987,879976945,train
32466,879976970,train
48699,879976970,train
78208,879976970,train
30458,879976988,train
37479,879976988,train
32417,879977032,train
68771,879977062,train
39234,879977081,train
61448,879977081,train
59237,879977089,train
63166,879977124,train
2648,879977242,train
81876,879977336,train
32592,879977973,train
76129,879982785,train
97698,879982788,train
68790,879982820,train
78280,879982820,train
11497,879986908,train
11513,879986951,train
10238,879987045,train
5430,879987084,train
19882,879987084,train
97316,879987085,train
47013,879987148,train
74851,879987148,train
5901,879987173,train
13699,879987239,train
20463,879987239,train
22783,879987239,train
5745,879987362,train
21226,879987362,train
61762,879987362,train
32284,879987397,train
46725,879987397,train
72,879987440,train
78013,879987465,train
7803,879987495,train
4072,879987526,train
53862,879987526,train
65590,879987526,train
17441,879987630,train
3913,879987655,train
47824,879987736,train
61597,879987793,train
51195,879987875,train
10263,879987909,train
29438,879988046,train
33454,879988071,train
7919,879988104,train
14488,879988104,train
43483,879988104,train
33588,879988132,train
14215,879988157,train
614,879988184,train
18201,879988184,train
8200,879988215,train
30316,879988215,train
5742,879988262,train
34886,879988262,train
16305,879988298,train
16449,879988298,train
33392,879988298,train
51375,879988298,train
70130,879988298,train
31346,879988337,train
30632,879988369,train
69594,879988397,train
3792,879988422,train
33252,879988459,train
45508,879988459,train
77831,879988459,train
16796,879988487,train
32174,879988520,train
38750,879988520,train
34376,879988557,train
54794,879988557,train
27884,879988587,train
91105,879988587,train
18768,879988663,train
29140,879988723,train
9875,879988752,train
86780,879988800,train
92718,879988800,train
95525,879988830,train
83680,879988868,train
86974,879988868,train
13635,879988913,train
13995,879988913,train
16982,879988913,train
71366,879988976,train
32013,879989006,train
1487,879989134,train
8640,879989217,train
9083,879989217,train
13253,879989217,train
16346,879989217,train
19649,879989217,train
34161,879989217,train
54772,879989217,train
62032,879989217,train
62570,879989217,train
93653,879989217,train
70989,879990361,train
70997,879990361,train
81501,879990361,train
90506,879990361,train
66838,879990396,train
68260,879990396,train
65539,879990430,train
67052,879990430,train
95622,879990430,train
68107,879990465,train
71238,879990465,train
67882,879990466,train
71328,879990466,train
79273,879990466,train
88129,879990492,train
71124,879990531,train
72623,879990531,train
82662,879990531,train
85896,879990531,train
73942,879990556,train
93899,879990556,train
81719,879990586,train
76544,879990587,train
93278,879990587,train
99650,879990587,train
72545,879990622,train
72832,879990622,train
75335,879990622,train
88589,879990622,train
98281,879990622,train
64086,879990647,train
66029,879990683,train
71385,879990683,train
87389,879990683,train
93293,879990683,train
98213,879990683,train
98652,879990683,train
69984,879990744,train
89407,879990744,train
94056,879990744,train
76701,879990779,train
84665,879990779,train
85140,879990779,train
85493,879990813,train
86782,879990813,train
77203,879990843,train
85905,879990843,train
42591,879990863,train
68399,879990877,train
71964,879990877,train
76815,879990877,train
89735,879990877,train
98263,879990877,train
99158,879990877,train
63665,879990923,train
76473,879990923,train
81836,879990923,train
69453,879990973,train
83988,879990973,train
32704,879990996,train
73033,879990996,train
75755,879990996,train
86729,879991007,train
96095,879991007,train
96454,879991007,train
99010,879991007,train
10574,879991017,train
46337,879991028,train
67001,879991037,train
70488,879991037,train
74112,879991037,train
82799,879991037,train
85767,879991037,train
12847,879991045,train
68855,879991045,train
90303,879991049,train
66945,879991069,train
73123,879991069,train
90460,879991069,train
92437,879991069,train
12553,879991081,train
26714,879991081,train
27834,879991081,train
69935,879991081,train
74325,879991081,train
63925,879991105,train
99399,879991105,train
23221,879991115,train
48313,879991115,train
55273,879991115,train
70333,879991115,train
78292,879991115,train
97192,879991115,train
69982,879991134,train
69081,879991137,train
81951,879991137,train
95380,879991137,train
96914,879991137,train
13326,879991147,train
14847,879991147,train
29383,879991147,train
37734,879991147,train
59298,879991147,train
11656,879991175,train
23283,879991175,train
36514,879991175,train
45154,879991175,train
72829,879991175,train
67944,879991186,train
70530,879991186,train
80776,879991186,train
81811,879991186,train
98274,879991186,train
99793,879991186,train
12018,879991196,train
19953,879991196,train
50004,879991196,train
12291,879991218,train
27168,879991218,train
80233,879991226,train
86805,879991226,train
95790,879991226,train
21299,879991242,train
51147,879991242,train
54279,879991242,train
61947,879991247,train
89084,879991258,train
95436,879991258,train
13094,879991264,train
15901,879991264,train
88529,879991282,train
52385,879991283,train
82884,879991283,train
11328,879991297,train
58504,879991298,train
24314,879991329,train
39186,879991329,train
44670,879991330,train
72680,879991330,train
89634,879991330,train
68932,879991341,train
72475,879991341,train
76049,879991341,train
85772,879991341,train
66210,879991347,train
11264,879991352,train
18827,879991352,train
43820,879991352,train
65323,879991364,train
13640,879991387,train
21089,879991387,train
22609,879991387,train
43282,879991387,train
66586,879991403,train
87942,879991403,train
88956,879991403,train
79208,879991411,train
93305,879991411,train
61330,879991425,train
35833,879991434,train
36401,879991434,train
69777,879991434,train
84893,879991434,train
85136,879991434,train
94279,879991458,train
22064,879991461,train
25215,879991461,train
33794,879991461,train
33843,879991461,train
56571,879991476,train
13425,879991485,train
53216,879991485,train
73796,879991485,train
64867,879991493,train
83976,879991493,train
89601,879991493,train
25246,879991512,train
30223,879991512,train
57021,879991512,train
88014,879991524,train
94553,879991524,train
13324,879991535,train
26191,879991535,train
28031,879991535,train
73022,879991566,train
81970,879991566,train
87953,879991566,train
60987,879991585,train
93673,879991585,train
68815,879991607,train
69624,879991607,train
81609,879991607,train
70789,879991630,train
74948,879991630,train
68199,879991666,train
83219,879991666,train
78881,879991729,train
47552,879991762,train
85350,879991921,train
86085,879991933,train
92519,879991933,train
72376,879991976,train
94175,879992004,train
63859,879992018,train
77461,879992030,train
83915,879992038,train
92863,879992038,train
64303,879992190,train
66588,879992216,train
74346,879992310,train
84761,879992310,train
47467,879992407,train
66207,879992445,train
76903,879992445,train
46634,879992739,train
74828,879992739,train
79819,879992739,train
83891,879992739,train
95703,879992739,train
89961,879992811,train
94700,879992811,train
51394,879992870,train
64600,879992870,train
66244,879992929,train
51893,879992968,train
66740,879992968,train
46191,879992994,train
77747,879992994,train
84646,879992994,train
60283,879993028,train
68758,879993042,train
96810,879993042,train
99881,879993053,train
63645,879993073,train
98551,879993073,train
58303,879993092,train
68877,879993110,train
72711,879993126,train
59175,879993149,train
49069,879993150,train
53647,879993150,train
95815,879993164,train
51005,879993173,train
89413,879993173,train
66154,879993194,train
69241,879993194,train
95479,879993210,train
58891,879993236,train
85278,879993237,train
89226,879993275,train
72068,879993278,train
71207,879993309,train
70701,879993314,train
91769,879993314,train
67172,879993315,train
51384,879993318,train
60925,879993318,train
72144,879993318,train
91677,879993346,train
90899,879993376,train
97256,879993404,train
90825,879993457,train
93070,879993489,train
63259,879993519,train
65470,879993519,train
68482,879993519,train
90977,879993519,train
56358,879993534,train
63899,879993534,train
64315,879993534,train
68174,879993553,train
86077,879993553,train
89247,879993553,train
85553,879993577,train
92689,879993578,train
47834,879993579,train
51925,879993579,train
74382,879993605,train
89642,879993605,train
97773,879993605,train
93281,879993609,train
63364,879993620,train
65235,879993621,train
74816,879993621,train
84110,879993621,train
94379,879993628,train
77080,879993629,train
91570,879993629,train
65559,879993644,train
69967,879993650,train
44715,879993674,train
51284,879993674,train
57384,879993674,train
70390,879993674,train
57388,879993707,train
80238,879993707,train
89900,879993713,train
99968,879993713,train
46962,879993728,train
66918,879993728,train
94956,879993739,train
45379,879993758,train
46038,879993758,train
68668,879993772,train
82028,879993772,train
83070,879993772,train
90031,879993797,train
93163,879993797,train
55025,879993799,train
79283,879993823,train
45569,879993824,train
89389,879993824,train
67904,879993842,train
55871,879993871,train
64455,879993871,train
73916,879993871,train
84983,879993871,train
91968,879993886,train
92872,879993886,train
77497,879993887,train
59915,879993890,train
94264,879993912,train
48098,879993918,train
80564,879993918,train
90326,879993918,train
48658,879993959,train
59685,879993959,train
77843,879993959,train
50893,879993997,train
56541,879993997,train
93277,879993997,train
93425,879993997,train
70295,879994020,train
63126,879994113,train
64795,879994113,train
75796,879994113,train
77852,879994113,train
80433,879994113,train
80839,879994113,train
85657,879994113,train
89239,879994113,train
93526,879994113,train
96006,879994113,train
54821,879994367,train
56402,879994390,train
66153,879994390,train
92109,879994413,train
96478,879994413,train
95410,879994433,train
59999,879994454,train
53800,879994495,train
90096,879994495,train
83497,879994513,train
63164,879994536,train
73537,879994536,train
52031,879994555,train
48725,879994581,train
76075,879994581,train
84187,879994581,train
94403,879994581,train
99368,879994581,train
61595,879994608,train
85946,879994608,train
94568,879994608,train
48567,879994632,train
62911,879994632,train
52141,879994633,train
54414,879994656,train
87411,879994656,train
52441,879994719,train
96567,879994719,train
60661,879994749,train
64629,879994749,train
73081,879994749,train
98345,879994749,train
49684,879994777,train
90343,879994777,train
64287,879994778,train
97127,879994778,train
72752,879994801,train
69206,879994825,train
83261,879994852,train
94830,879994852,train
52975,879994875,train
60958,879994875,train
92643,879994903,train
97967,879994903,train
50968,879995053,train
45716,879995077,train
75623,879995099,train
92098,879995099,train
88671,879995146,train
48591,879995215,train
52224,879995215,train
76633,879995215,train
51003,879995238,train
59249,879995238,train
72798,879995259,train
58823,879995302,train
68451,879995322,train
61496,879995362,train
79700,879995382,train
53913,879995405,train
46650,879995461,train
54897,879995461,train
94523,879995728,train
73324,879995753,train
46524,879995754,train
66485,879995754,train
61604,879995792,train
97721,879995850,train
31727,880008245,train
49486,880013483,train
3715,880035588,train
17238,880035588,train
35849,880035588,train
40739,880035588,train
40867,880035588,train
77389,880035614,train
7996,880035636,train
29100,880035636,train
11992,880035680,train
26495,880035708,train
32596,880035708,train
94743,880035708,train
31147,880035786,train
29917,880035857,train
686,880035887,train
71876,880035958,train
11821,880036048,train
34808,880036048,train
90090,880036185,train
28237,880036346,train
35280,880036346,train
44338,880036346,train
80842,880036346,train
84737,880036346,train
20032,880036347,train
498,880036515,train
8668,880036515,train
57949,880036515,train
5839,880036549,train
10864,880036550,train
13572,880036550,train
40277,880036550,train
92660,880036550,train
15450,880036579,train
44204,880036579,train
7354,880036602,train
8164,880036602,train
9753,880036638,train
16368,880036638,train
37265,880036638,train
40494,880036638,train
52960,880036638,train
73366,880036638,train
2282,880036664,train
6203,880036664,train
4935,880036691,train
6985,880036691,train
76530,880036691,train
204,880036718,train
38201,880036718,train
38623,880036718,train
79021,880036718,train
4690,880036746,train
1136,880036747,train
573,880036783,train
26468,880036783,train
43852,880036783,train
97095,880036783,train
1515,880036824,train
37639,880036824,train
44807,880036824,train
73025,880036824,train
521,880036854,train
40866,880036854,train
93516,880036876,train
10302,880036911,train
50391,880036911,train
70984,880036911,train
32579,880036945,train
17911,880036946,train
26038,880036946,train
12118,880036996,train
28883,880037020,train
17086,880037054,train
4717,880037119,train
14384,880037119,train
49542,880037119,train
56,880037164,train
1888,880037164,train
4585,880037164,train
9648,880037164,train
64742,880037164,train
927,880037203,train
5175,880037203,train
6780,880037203,train
13186,880037203,train
56558,880037203,train
66702,880037203,train
11628,880037204,train
32080,880037204,train
5276,880037242,train
6185,880037242,train
7693,880037242,train
7927,880037242,train
32176,880037242,train
50831,880037242,train
5841,880037277,train
17771,880037277,train
93994,880037277,train
90564,880037306,train
2599,880037307,train
19176,880037307,train
22828,880037307,train
489,880037334,train
16751,880037334,train
34930,880037376,train
5522,880037417,train
35835,880037417,train
1059,880037418,train
22414,880037418,train
43985,880037418,train
23744,880037436,train
9899,880037461,train
44103,880037461,train
68265,880037461,train
11458,880037462,train
69638,880037479,train
127,880037702,train
1532,880037702,train
11613,880037702,train
21634,880037702,train
21714,880037702,train
32219,880037702,train
33707,880037702,train
41172,880037702,train
81233,880037702,train
14261,880037703,train
11958,880037768,train
65338,880037768,train
22652,880037793,train
31685,880037793,train
37592,880037793,train
5016,880037853,train
6091,880037853,train
14904,880037853,train
15661,880037881,train
78143,880037881,train
17469,880043650,train
12526,880043804,train
39158,880043804,train
12337,880043929,train
10161,880044108,train
12684,880044198,train
16752,880044198,train
37951,880044221,train
55536,880044251,train
61723,880044251,train
10820,880044278,train
12248,880044278,train
26089,880044312,train
30441,880044312,train
57981,880044312,train
9611,880044385,train
37805,880044385,train
16917,880044419,train
22724,880044419,train
23016,880044419,train
14033,880044454,train
15252,880044454,train
39589,880044454,train
64507,880044488,train
18625,880044489,train
21977,880044489,train
96598,880044489,train
11006,880044532,train
14783,880044532,train
30181,880044562,train
23955,880044609,train
28794,880044609,train
37720,880044609,train
44318,880044609,train
59591,880044609,train
33894,880044642,train
36556,880044642,train
25230,880044697,train
37683,880044697,train
44219,880044697,train
65381,880044697,train
11688,880044726,train
13459,880044726,train
48511,880044726,train
17063,880044763,train
46232,880044763,train
85683,880044802,train
12116,880044835,train
24361,880044879,train
50896,880044879,train
65554,880044879,train
40152,880044906,train
11279,880044944,train
30984,880044944,train
50291,880044944,train
13602,880045006,train
23771,880045006,train
77988,880045006,train
15554,880045044,train
17521,880045145,train
32808,880045167,train
31457,880045207,train
14431,880045288,train
35163,880045520,train
74085,880045520,train
14714,880045553,train
34306,880045580,train
10179,880045612,train
93383,880045612,train
20915,880045651,train
25024,880045651,train
19566,880045652,train
28821,880045652,train
38713,880045652,train
47877,880045652,train
26529,880045681,train
29802,880045681,train
8450,880045722,train
44947,880045722,train
25170,880045760,train
67272,880045760,train
79592,880045760,train
32517,880045791,train
40445,880045822,train
44742,880045823,train
60282,880045856,train
98124,880045856,train
19743,880045886,train
25989,880045935,train
43109,880045935,train
47998,880045935,train
90648,880045935,train
8669,880045989,train
36763,880045989,train
75785,880045989,train
84691,880045989,train
26289,880046022,train
35848,880046022,train
28961,880046069,train
32447,880046069,train
87669,880046069,train
15521,880046100,train
30973,880046100,train
39594,880046100,train
9098,880046132,train
18901,880046132,train
97963,880046161,train
8373,880046229,train
9493,880046229,train
45181,880046229,train
72058,880046229,train
97897,880046229,train
36220,880046256,train
43430,880046256,train
9319,880046306,train
10055,880046332,train
21669,880046362,train
51958,880046362,train
63981,880046363,train
13234,880046408,train
20091,880046408,train
29392,880046408,train
55925,880046408,train
9623,880046437,train
49008,880046437,train
94629,880046437,train
24539,880046475,train
54660,880046475,train
62126,880046475,train
22017,880046516,train
26559,880046516,train
52989,880054592,train
68071,880054592,train
75517,880054592,train
71760,880054629,train
78149,880054629,train
84220,880054629,train
59934,880054671,train
60679,880054754,train
64331,880054754,train
84135,880054754,train
76429,880054792,train
86195,880054792,train
97750,880054792,train
54742,880054833,train
71388,880054834,train
91572,880054834,train
56872,880054885,train
79011,880054885,train
81116,880054885,train
12532,880054954,train
89281,880054971,train
8193,880055002,train
56786,880055002,train
84997,880055033,train
71117,880055037,train
63438,880055043,train
96860,880055043,train
86259,880055088,train
40215,880055101,train
92831,880055101,train
94346,880055101,train
63807,880055148,train
19798,880055186,train
53955,880055186,train
59894,880055210,train
28192,880055239,train
32213,880055239,train
81238,880055239,train
79230,880055268,train
46140,880055296,train
88058,880055309,train
90867,880055309,train
9353,880055336,train
11010,880055336,train
87122,880055336,train
64982,880055378,train
16013,880055396,train
51767,880055396,train
25811,880055454,train
33757,880055454,train
65721,880055454,train
66109,880055454,train
92783,880055454,train
61015,880055478,train
20378,880055520,train
64895,880055520,train
56368,880055548,train
15471,880055564,train
29497,880055564,train
42914,880055564,train
10354,880055565,train
9187,880055597,train
12188,880055597,train
53128,880055597,train
97424,880055604,train
97920,880055604,train
58140,880055636,train
48606,880055672,train
79455,880055672,train
13671,880055706,train
58272,880055706,train
8539,880055740,train
67820,880055740,train
12077,880055779,train
30478,880055779,train
53610,880055779,train
65731,880055840,train
14204,880055891,train
35640,880055921,train
54546,880055921,train
58154,880055949,train
54482,880055983,train
14176,880055984,train
69181,880055984,train
25571,880056034,train
26848,880056034,train
35029,880056034,train
38518,880056034,train
56479,880056034,train
21359,880056073,train
47336,880056073,train
25059,880056104,train
80598,880056104,train
76577,880056160,train
33169,880056195,train
60108,880056195,train
22241,880056287,train
32325,880056287,train
33920,880056318,train
66961,880056318,train
32421,880056350,train
19923,880056351,train
76971,880056351,train
34312,880056384,train
10580,880056423,train
39494,880056423,train
26461,880056452,train
33446,880056453,train
59274,880056453,train
8627,880056491,train
12216,880056491,train
54992,880056491,train
58271,880056547,train
91241,880056547,train
14509,880056582,train
32981,880056582,train
80149,880056582,train
53008,880056609,train
12722,880056632,train
10499,880056667,train
18720,880056667,train
11503,880056701,train
13932,880056701,train
16187,880056701,train
21448,880056735,train
27393,880056735,train
47895,880056735,train
87822,880056736,train
25287,880056761,train
13067,880056798,train
29525,880056798,train
90665,880056826,train
11173,880056887,train
11184,880056888,train
55626,880056930,train
83260,880056930,train
12913,880056976,train
99995,880056976,train
17326,880057018,train
32246,880057018,train
50339,880057018,train
31894,880057088,train
32090,880057088,train
60059,880057088,train
18332,880057137,train
25263,880057137,train
59835,880059647,train
86435,880059647,train
92235,880059647,train
47713,880059687,train
86555,880059687,train
87562,880059687,train
55779,880059749,train
66541,880059749,train
94997,880059749,train
95464,880059774,train
48973,880059810,train
52635,880059810,train
57982,880059810,train
88097,880059836,train
48526,880059876,train
59453,880059876,train
71745,880059876,train
82488,880059876,train
83319,880059876,train
62220,880059921,train
98574,880059921,train
46128,880059957,train
82824,880059957,train
55401,880059974,train
66932,880059995,train
89854,880060066,train
44123,880060118,train
83284,880060118,train
44868,880060180,train
52070,880060180,train
66423,880060261,train
78553,880060261,train
99864,880060262,train
60841,880060420,train
80632,880060420,train
61388,880060460,train
66527,880060549,train
99273,880060609,train
56078,880060724,train
69849,880060724,train
74793,880060724,train
46158,880060820,train
60312,880060820,train
44878,880060974,train
68033,880060974,train
44562,880061024,train
84837,880061111,train
51491,880061190,train
95514,880061252,train
60518,880061287,train
56573,880061346,train
66818,880061405,train
70456,880061405,train
91946,880061578,train
45990,880061579,train
58499,880061652,train
66701,880061652,train
53710,880061699,train
73564,880061699,train
74707,880061699,train
19157,880062259,train
21838,880062259,train
60608,880062259,train
74890,880062259,train
97340,880062259,train
3412,880062302,train
75046,880062302,train
9365,880062330,train
15294,880062413,train
6952,880062414,train
8597,880062447,train
43896,880062447,train
66429,880062447,train
85053,880062469,train
16386,880062574,train
44864,880062618,train
84170,880062645,train
43900,880067125,train
82545,880077721,train
62624,880077751,train
92002,880077751,train
98511,880077751,train
71904,880077780,train
99636,880077831,train
94682,880077855,train
67869,880077950,train
79678,880077951,train
99897,880077951,train
92499,880078004,train
69482,880078027,train
71115,880078050,train
63650,880078069,train
91917,880078090,train
67501,880078091,train
63258,880078110,train
62699,880078179,train
68873,880078371,train
86687,880078371,train
83183,880078372,train
59187,880078401,train
63487,880078401,train
62265,880078424,train
76125,880078424,train
85214,880078424,train
64550,880078452,train
85554,880078452,train
59616,880078484,train
83017,880078484,train
93196,880078484,train
88923,880078521,train
88953,880078521,train
65098,880078547,train
65174,880078547,train
78117,880078547,train
82082,880078574,train
94654,880078574,train
62893,880078604,train
71576,880078604,train
87134,880078604,train
92052,880078604,train
82596,880078629,train
62305,880078656,train
70893,880078656,train
82440,880078656,train
83025,880078656,train
95136,880078656,train
71937,880078677,train
83381,880078677,train
59098,880078723,train
59215,880078723,train
93923,880078723,train
95931,880078723,train
83923,880078745,train
77404,880078769,train
98266,880078769,train
99827,880078769,train
80099,880078796,train
92280,880078796,train
96137,880078796,train
89990,880078797,train
65915,880078818,train
71742,880078818,train
80682,880078818,train
80138,880078840,train
77938,880078841,train
73451,880078863,train
93733,880078863,train
79464,880078887,train
86371,880078887,train
78886,880078906,train
67162,880078937,train
74532,880078937,train
66083,880078958,train
79485,880078958,train
82377,880078958,train
62471,880078991,train
84470,880078991,train
87523,880078991,train
95977,880078991,train
65887,880079020,train
71428,880079020,train
59142,880079043,train
68951,880079043,train
60151,880079065,train
75919,880079065,train
72522,880079094,train
76757,880079094,train
87950,880079094,train
67609,880079117,train
90639,880079117,train
60790,880079142,train
60873,880079142,train
83533,880079142,train
22792,880086755,train
45676,880086755,train
74541,880086755,train
82887,880086777,train
91634,880086820,train
31009,880086868,train
31034,880086868,train
47933,880086868,train
99811,880086888,train
17252,880086918,train
30132,880086918,train
73640,880086943,train
13214,880086944,train
20761,880086971,train
76214,880086971,train
27149,880086972,train
29837,880086972,train
28914,880087003,train
81488,880087003,train
83079,880087003,train
84334,880087026,train
97693,880087026,train
89946,880087048,train
16210,880087073,train
21484,880087073,train
28688,880087073,train
39576,880087096,train
21261,880087151,train
40353,880087151,train
55891,880087151,train
44799,880087170,train
16573,880087200,train
20331,880087200,train
44415,880087200,train
87879,880087260,train
28948,880087345,train
22037,880087389,train
27104,880087415,train
62664,880087415,train
52497,880087435,train
33090,880087461,train
56858,880087461,train
31065,880087493,train
38404,880087493,train
52884,880087516,train
87261,880087516,train
14170,880087544,train
17175,880087544,train
25220,880087544,train
9825,880087599,train
20407,880087599,train
45419,880087599,train
22965,880087647,train
18147,880087671,train
12821,880087695,train
37575,880087695,train
28304,880087739,train
32796,880087739,train
84838,880087761,train
21039,880087782,train
32570,880087804,train
60253,880087804,train
12883,880087832,train
43413,880087832,train
93629,880087832,train
41370,880087850,train
19297,880087873,train
50593,880087873,train
10467,880087897,train
60119,880087939,train
97331,880087939,train
16942,880087977,train
61573,880087977,train
40562,880087996,train
10413,880088038,train
18937,880088038,train
29865,880088038,train
12960,880088039,train
18591,880088091,train
12355,880088115,train
97528,880088115,train
40886,880088171,train
16748,880088229,train
32538,880088229,train
50827,880088229,train
37572,880088269,train
82721,880088269,train
77601,880088290,train
79213,880088309,train
18495,880088330,train
70546,880088363,train
42582,880088401,train
83507,880088421,train
29880,880088445,train
13735,880088510,train
21912,880088578,train
10290,880088659,train
17728,880088659,train
25713,880088659,train
28531,880088659,train
83805,880088680,train
30002,880088717,train
67853,880088717,train
11745,880088753,train
15622,880088774,train
34199,880088825,train
19196,880088878,train
54214,880088900,train
54850,880088900,train
86127,880088900,train
63764,880088922,train
11895,880088923,train
18168,880088942,train
16750,880088995,train
84050,880089015,train
46893,880089037,train
12085,880089076,train
50634,880089115,train
13318,880089133,train
52052,880089152,train
25668,880089170,train
92130,880089170,train
85999,880089192,train
27791,880089211,train
64689,880089211,train
76609,880089302,train
78945,880089302,train
13714,880089337,train
57442,880115839,train
40347,880115840,train
49408,880115922,train
65582,880115922,train
42246,880115923,train
64042,880115923,train
44460,880115971,train
81080,880116023,train
84645,880116023,train
91879,880116023,train
98576,880116023,train
58026,880116067,train
60163,880116067,train
60244,880116103,train
90668,880116103,train
56149,880116201,train
55832,880116240,train
72716,880116240,train
74826,880116240,train
82449,880116240,train
40708,880116278,train
48063,880116278,train
40382,880116722,train
40970,880116722,train
48826,880116722,train
50810,880116722,train
52841,880116722,train
55259,880116722,train
55436,880116722,train
77569,880116722,train
84590,880116722,train
94905,880116722,train
43027,880116756,train
90037,880116756,train
42212,880116789,train
42804,880116818,train
46424,880116818,train
52004,880116818,train
85509,880116818,train
40973,880116847,train
66364,880116847,train
67739,880116847,train
75563,880116847,train
45213,880116887,train
50679,880116887,train
87597,880116887,train
97449,880116887,train
95306,880116911,train
41558,880116963,train
53315,880116963,train
40980,880117000,train
66348,880117001,train
67896,880117001,train
77626,880117001,train
39692,880117031,train
41887,880117031,train
84197,880117031,train
43477,880117062,train
71303,880117062,train
72828,880117062,train
64643,880117094,train
63426,880117121,train
60941,880117163,train
78290,880117163,train
80561,880117163,train
82808,880117163,train
37992,880117215,train
73134,880117215,train
78955,880117215,train
58257,880117254,train
40401,880117285,train
81754,880117285,train
48657,880117333,train
50079,880117333,train
59381,880117333,train
62641,880117333,train
90521,880117333,train
40284,880117361,train
95914,880117361,train
39251,880117395,train
43356,880117395,train
43473,880117395,train
63656,880117395,train
41845,880117430,train
52466,880117430,train
72598,880117430,train
85817,880117430,train
89127,880117430,train
89576,880117430,train
78209,880117459,train
91362,880117460,train
38864,880117485,train
70313,880117485,train
46944,880117513,train
59205,880117513,train
46975,880117534,train
53107,880117565,train
63528,880117565,train
98340,880117565,train
43674,880117586,train
98041,880117605,train
42918,880117635,train
48949,880117635,train
49639,880117635,train
50871,880117689,train
60781,880117689,train
69477,880117689,train
36372,880117719,train
48227,880117719,train
61203,880117719,train
79864,880117747,train
96195,880117747,train
43764,880117772,train
52113,880117772,train
39293,880117813,train
68682,880117813,train
69752,880117813,train
79131,880117813,train
40495,880117852,train
54791,880117852,train
54983,880117852,train
90866,880122475,train
63112,880122502,train
61271,880122775,train
56949,880122809,train
88233,880122809,train
91246,880122809,train
55370,880122863,train
83583,880122863,train
92701,880122907,train
82272,880122928,train
65683,880122948,train
58622,880122965,train
92267,880122986,train
48404,880123019,train
67186,880123069,train
55621,880123126,train
52741,880123179,train
55083,880123205,train
66605,880123205,train
97514,880123243,train
79269,880123262,train
