user,rank,item,score
428,7,119,5
428,8,121,5
428,9,124,5
428,10,125,5
432,1,64,4.4447
432,2,408,4.444
432,3,483,4.42947
432,4,169,4.42363
432,5,318,4.39909
432,6,313,4.35154
432,7,50,4.33784
432,8,12,4.33267
432,9,603,4.31622
432,10,98,4.30395
440,1,64,4.4447
440,2,408,4.444
440,3,483,4.42947
440,4,169,4.42363
440,5,318,4.39909
440,6,313,4.35154
440,7,50,4.33784
440,8,12,4.33267
440,9,603,4.31622
440,10,98,4.30395
441,1,64,4.4447
441,2,408,4.444
441,3,483,4.42947
441,4,169,4.42363
441,5,318,4.39909
441,6,313,4.35154
441,7,50,4.33784
441,8,12,4.33267
441,9,603,4.31622
441,10,98,4.30395
444,1,64,4.4447
444,2,408,4.444
444,3,483,4.42947
444,4,169,4.42363
444,5,318,4.39909
444,6,313,4.35154
444,7,50,4.33784
444,8,12,4.33267
444,9,603,4.31622
444,10,98,4.30395
445,1,64,4.4447
445,2,408,4.444
445,3,483,4.42947
445,4,169,4.42363
445,5,318,4.39909
445,6,313,4.35154
445,7,50,4.33784
445,8,12,4.33267
445,9,603,4.31622
445,10,98,4.30395
448,1,64,4.4447
448,2,408,4.444
448,3,483,4.42947
448,4,169,4.42363
448,5,318,4.39909
448,6,313,4.35154
448,7,50,4.33784
448,8,12,4.33267
448,9,603,4.31622
448,10,98,4.30395
450,1,308,5
450,2,927,5
450,3,1388,5
450,4,1405,5
450,5,1623,5
450,6,1631,5
450,7,1418,4.88326
450,8,1252,4.67047
450,9,1196,4.64649
450,10,1448,4.64649
455,1,882,5
455,2,909,5
455,3,1394,5
455,4,1524,5
455,5,482,4.60121
455,6,548,4.55322
455,7,1367,4.52727
455,8,1294,4.52248
455,9,383,4.49501
455,10,571,4.47291
458,1,142,5
458,2,296,5
458,3,329,5
458,4,374,5
458,5,394,5
458,6,670,5
458,7,691,5
458,8,712,5
458,9,838,5
458,10,1003,5
463,1,83,5
463,2,131,5
463,3,181,5
463,4,187,5
463,5,296,5
463,6,347,5
463,7,478,5
463,8,491,5
463,9,492,5
463,10,493,5
466,1,64,4.4447
466,2,408,4.444
466,3,483,4.42947
466,4,169,4.42363
466,5,318,4.39909
466,6,313,4.35154
466,7,50,4.33784
466,8,12,4.33267
466,9,603,4.31622
466,10,98,4.30395
471,1,64,4.4447
471,2,408,4.444
471,3,483,4.42947
471,4,169,4.42363
471,5,318,4.39909
471,6,313,4.35154
471,7,50,4.33784
471,8,12,4.33267
471,9,603,4.31622
471,10,98,4.30395
472,1,10,5
472,2,30,5
472,3,52,5
472,4,59,5
472,5,60,5
472,6,113,5
472,7,114,5
472,8,124,5
472,9,168,5
472,10,169,5
475,1,64,4.4447
475,2,408,4.444
475,3,483,4.42947
475,4,169,4.42363
475,5,318,4.39909
475,6,313,4.35154
475,7,50,4.33784
475,8,12,4.33267
475,9,603,4.31622
475,10,98,4.30395
478,1,64,4.4447
478,2,408,4.444
478,3,483,4.42947
478,4,169,4.42363
478,5,318,4.39909
478,6,313,4.35154
478,7,50,4.33784
478,8,12,4.33267
478,9,603,4.31622
478,10,98,4.30395
479,1,738,5
479,2,766,5
479,3,992,5
479,4,1108,5
479,5,1159,5
479,6,1273,5
479,7,1321,5
479,8,1465,5
479,9,1479,5
479,10,1490,5
480,1,64,4.4447
480,2,408,4.444
480,3,483,4.42947
480,4,169,4.42363
480,5,318,4.39909
480,6,313,4.35154
480,7,50,4.33784
480,8,12,4.33267
480,9,603,4.31622
480,10,98,4.30395
483,1,108,5
483,2,448,5
483,3,593,5
483,4,630,5
483,5,689,5
483,6,698,5
483,7,1068,5
483,8,1165,5
483,9,1208,5
483,10,1252,5
484,1,8,5
484,2,12,5
484,3,22,5
484,4,56,5
484,5,57,5
484,6,64,5
484,7,66,5
484,8,73,5
484,9,79,5
484,10,87,5
485,1,64,4.4447
485,2,408,4.444
485,3,483,4.42947
485,4,169,4.42363
485,5,318,4.39909
485,6,313,4.35154
485,7,50,4.33784
485,8,12,4.33267
485,9,603,4.31622
485,10,98,4.30395
488,1,64,4.4447
488,2,408,4.444
488,3,483,4.42947
488,4,169,4.42363
488,5,318,4.39909
488,6,313,4.35154
488,7,50,4.33784
488,8,12,4.33267
488,9,603,4.31622
488,10,98,4.30395
489,1,64,4.4447
489,2,408,4.444
489,3,483,4.42947
489,4,169,4.42363
489,5,318,4.39909
489,6,313,4.35154
489,7,50,4.33784
489,8,12,4.33267
489,9,603,4.31622
489,10,98,4.30395
491,1,64,4.4447
491,2,408,4.444
491,3,483,4.42947
491,4,169,4.42363
491,5,318,4.39909
491,6,313,4.35154
491,7,50,4.33784
491,8,12,4.33267
491,9,603,4.31622
491,10,98,4.30395
499,1,39,5
499,2,62,5
499,3,74,5
499,4,123,5
499,5,141,5
499,6,243,5
499,7,259,5
499,8,264,5
499,9,290,5
499,10,319,5
500,1,360,5
500,2,666,5
500,3,1293,5
500,4,1305,5
500,5,1463,5
500,6,1449,4.61946
500,7,1593,4.60415
500,8,1512,4.59635
500,9,18,4.55792
500,10,945,4.55066
503,1,34,5
503,2,37,5
503,3,74,5
503,4,84,5
503,5,206,5
503,6,240,5
503,7,247,5
503,8,254,5
503,9,256,5
503,10,308,5
504,1,308,5
504,2,927,5
504,3,1367,5
504,4,1375,5
504,5,1377,5
504,6,1475,5
504,7,1671,4.77566
504,8,1514,4.67567
504,9,1502,4.58849
504,10,1319,4.58479
505,1,64,4.4447
505,2,483,4.42947
505,3,169,4.42363
505,4,318,4.39909
505,5,50,4.33784
505,6,12,4.33267
505,7,603,4.31622
505,8,98,4.30395
505,9,127,4.28122
505,10,134,4.26167
506,1,807,5
506,2,1623,5
506,3,1,4.80911
506,4,634,4.75288
506,5,316,4.72408
506,6,427,4.69676
506,7,127,4.69563
506,8,318,4.67841
506,9,648,4.67607
506,10,526,4.67405
507,1,64,4.4447
507,2,408,4.444
507,3,483,4.42947
507,4,169,4.42363
507,5,318,4.39909
507,6,313,4.35154
507,7,50,4.33784
507,8,12,4.33267
507,9,603,4.31622
507,10,98,4.30395
511,1,64,4.4447
511,2,408,4.444
511,3,483,4.42947
511,4,169,4.42363
511,5,318,4.39909
511,6,313,4.35154
511,7,50,4.33784
511,8,12,4.33267
511,9,603,4.31622
511,10,98,4.30395
514,1,714,5
514,2,791,5
514,3,996,5
514,4,1033,5
514,5,1058,5
514,6,1158,5
514,7,1259,5
514,8,1371,5
514,9,1405,5
514,10,1490,5
516,1,64,4.4447
516,2,408,4.444
516,3,483,4.42947
516,4,169,4.42363
516,5,318,4.39909
516,6,313,4.35154
516,7,50,4.33784
516,8,12,4.33267
516,9,603,4.31622
516,10,98,4.30395
517,1,64,4.4447
517,2,408,4.444
517,3,483,4.42947
517,4,169,4.42363
517,5,318,4.39909
517,6,313,4.35154
517,7,50,4.33784
517,8,12,4.33267
517,9,603,4.31622
517,10,98,4.30395
530,1,46,5
530,2,61,5
530,3,91,5
530,4,340,5
530,5,492,5
530,6,593,5
530,7,602,5
530,8,609,5
530,9,617,5
530,10,622,5
532,1,11,5
532,2,15,5
532,3,28,5
532,4,55,5
532,5,124,5
532,6,168,5
532,7,194,5
532,8,204,5
532,9,215,5
532,10,220,5
533,1,1104,5
533,2,1293,5
533,3,1237,4.79034
533,4,1530,4.5148
533,5,1451,4.40373
533,6,1456,4.33095
533,7,1294,4.32814
533,8,1408,4.29889
533,9,1527,4.27831
533,10,329,4.25626
547,1,64,4.4447
547,2,408,4.444
547,3,483,4.42947
547,4,169,4.42363
547,5,318,4.39909
547,6,313,4.35154
547,7,50,4.33784
547,8,12,4.33267
547,9,603,4.31622
547,10,98,4.30395
548,1,64,4.4447
548,2,408,4.444
548,3,483,4.42947
548,4,169,4.42363
548,5,318,4.39909
548,6,313,4.35154
548,7,50,4.33784
548,8,12,4.33267
548,9,603,4.31622
548,10,98,4.30395
551,1,64,4.4447
551,2,408,4.444
551,3,483,4.42947
551,4,169,4.42363
551,5,318,4.39909
551,6,313,4.35154
551,7,50,4.33784
551,8,12,4.33267
551,9,603,4.31622
551,10,98,4.30395
559,1,64,4.4447
559,2,408,4.444
559,3,483,4.42947
559,4,169,4.42363
559,5,318,4.39909
559,6,313,4.35154
559,7,50,4.33784
559,8,12,4.33267
559,9,603,4.31622
559,10,98,4.30395
565,1,64,4.4447
565,2,408,4.444
565,3,483,4.42947
565,4,169,4.42363
565,5,318,4.39909
565,6,313,4.35154
565,7,50,4.33784
565,8,12,4.33267
565,9,603,4.31622
565,10,98,4.30395
574,1,64,4.4447
574,2,408,4.444
574,3,483,4.42947
574,4,169,4.42363
574,5,318,4.39909
574,6,313,4.35154
574,7,50,4.33784
574,8,12,4.33267
574,9,603,4.31622
574,10,98,4.30395
577,1,341,5
577,2,598,5
577,3,745,5
577,4,851,5
577,5,867,5
577,6,896,5
577,7,1097,5
577,8,1099,5
577,9,1104,5
577,10,1108,5
585,1,64,4.4447
585,2,408,4.444
585,3,483,4.42947
585,4,169,4.42363
585,5,318,4.39909
585,6,313,4.35154
585,7,50,4.33784
585,8,12,4.33267
585,9,603,4.31622
585,10,98,4.30395
587,1,64,4.4447
587,2,408,4.444
587,3,483,4.42947
587,4,169,4.42363
587,5,318,4.39909
587,6,313,4.35154
587,7,50,4.33784
587,8,12,4.33267
587,9,603,4.31622
587,10,98,4.30395
588,1,64,4.4447
588,2,408,4.444
588,3,483,4.42947
588,4,169,4.42363
588,5,318,4.39909
588,6,313,4.35154
588,7,50,4.33784
588,8,12,4.33267
588,9,603,4.31622
588,10,98,4.30395
591,1,64,4.4447
591,2,408,4.444
591,3,483,4.42947
591,4,169,4.42363
591,5,318,4.39909
591,6,313,4.35154
591,7,50,4.33784
591,8,12,4.33267
591,9,603,4.31622
591,10,98,4.30395
603,1,64,4.4447
603,2,408,4.444
603,3,483,4.42947
603,4,169,4.42363
603,5,318,4.39909
603,6,313,4.35154
603,7,50,4.33784
603,8,12,4.33267
603,9,603,4.31622
603,10,98,4.30395
611,1,64,4.4447
611,2,408,4.444
611,3,483,4.42947
611,4,169,4.42363
611,5,318,4.39909
611,6,313,4.35154
611,7,50,4.33784
611,8,12,4.33267
611,9,603,4.31622
611,10,98,4.30395
613,1,64,4.4447
613,2,408,4.444
613,3,483,4.42947
613,4,169,4.42363
613,5,318,4.39909
613,6,313,4.35154
613,7,50,4.33784
613,8,12,4.33267
613,9,603,4.31622
613,10,98,4.30395
616,1,64,4.4447
616,2,408,4.444
616,3,483,4.42947
616,4,169,4.42363
616,5,318,4.39909
616,6,313,4.35154
616,7,50,4.33784
616,8,12,4.33267
616,9,603,4.31622
616,10,98,4.30395
618,1,64,4.4447
618,2,408,4.444
618,3,483,4.42947
618,4,169,4.42363
618,5,318,4.39909
618,6,313,4.35154
618,7,50,4.33784
618,8,12,4.33267
618,9,603,4.31622
618,10,98,4.30395
620,1,64,4.4447
620,2,408,4.444
620,3,483,4.42947
620,4,169,4.42363
620,5,318,4.39909
620,6,313,4.35154
620,7,50,4.33784
620,8,12,4.33267
620,9,603,4.31622
620,10,98,4.30395
621,1,256,5
621,2,306,5
621,3,311,5
621,4,341,5
621,5,345,5
621,6,462,5
621,7,464,5
621,8,509,5
621,9,533,5
621,10,632,5
623,1,64,4.4447
623,2,408,4.444
623,3,483,4.42947
623,4,169,4.42363
623,5,318,4.39909
623,6,313,4.35154
623,7,50,4.33784
623,8,12,4.33267
623,9,603,4.31622
623,10,98,4.30395
624,1,47,5
624,2,52,5
624,3,70,5
624,4,99,5
624,5,153,5
624,6,154,5
624,7,196,5
624,8,387,5
624,9,414,5
624,10,430,5
625,1,64,4.4447
625,2,408,4.444
625,3,483,4.42947
625,4,169,4.42363
625,5,318,4.39909
625,6,313,4.35154
625,7,50,4.33784
625,8,12,4.33267
625,9,603,4.31622
625,10,98,4.30395
634,1,4,5
634,2,47,5
634,3,143,5
634,4,177,5
634,5,188,5
634,6,214,5
634,7,317,5
634,8,467,5
634,9,481,5
634,10,482,5
636,1,64,4.4447
636,2,408,4.444
636,3,483,4.42947
636,4,169,4.42363
636,5,318,4.39909
636,6,313,4.35154
636,7,50,4.33784
636,8,12,4.33267
636,9,603,4.31622
636,10,98,4.30395
639,1,64,4.4447
639,2,408,4.444
639,3,483,4.42947
639,4,169,4.42363
639,5,318,4.39909
639,6,313,4.35154
639,7,50,4.33784
639,8,12,4.33267
639,9,603,4.31622
639,10,98,4.30395
640,1,18,5
640,2,45,5
640,3,46,5
640,4,74,5
640,5,102,5
640,6,112,5
640,7,153,5
640,8,166,5
640,9,207,5
640,10,208,5
642,1,314,5
642,2,593,5
642,3,683,5
642,4,688,5
642,5,691,5
642,6,745,5
642,7,782,5
642,8,1024,5
642,9,1068,5
642,10,1171,5
643,1,64,4.4447
643,2,408,4.444
643,3,483,4.42947
643,4,169,4.42363
643,5,318,4.39909
643,6,313,4.35154
643,7,50,4.33784
643,8,12,4.33267
643,9,603,4.31622
643,10,98,4.30395
645,1,64,4.4447
645,2,408,4.444
645,3,483,4.42947
645,4,169,4.42363
645,5,318,4.39909
645,6,313,4.35154
645,7,50,4.33784
645,8,12,4.33267
645,9,603,4.31622
645,10,98,4.30395
649,1,64,4.4447
649,2,408,4.444
649,3,483,4.42947
649,4,169,4.42363
649,5,318,4.39909
649,6,313,4.35154
649,7,50,4.33784
649,8,12,4.33267
649,9,603,4.31622
649,10,98,4.30395
650,1,64,4.4447
650,2,408,4.444
650,3,483,4.42947
650,4,169,4.42363
650,5,318,4.39909
650,6,313,4.35154
650,7,50,4.33784
650,8,12,4.33267
650,9,603,4.31622
650,10,98,4.30395
653,1,1104,5
653,2,1642,5
653,3,339,4.58998
653,4,1367,4.52727
653,5,1375,4.52025
653,6,1400,4.14342
653,7,718,4.10037
653,8,1449,4.04451
653,9,680,4.04321
653,10,1127,4.03255
654,1,292,5
654,2,384,5
654,3,516,5
654,4,571,5
654,5,601,5
654,6,714,5
654,7,945,5
654,8,1004,5
654,9,1097,5
654,10,1100,5
655,1,1558,4.02288
655,2,1125,3.82369
655,3,641,3.75401
655,4,615,3.73192
655,5,489,3.71972
655,6,653,3.70063
655,7,1593,3.68977
655,8,1432,3.68886
655,9,635,3.67421
655,10,661,3.64283
656,1,64,4.4447
656,2,408,4.444
656,3,483,4.42947
656,4,169,4.42363
656,5,318,4.39909
656,6,313,4.35154
656,7,50,4.33784
656,8,12,4.33267
656,9,603,4.31622
656,10,98,4.30395
659,1,64,4.4447
659,2,408,4.444
659,3,483,4.42947
659,4,169,4.42363
659,5,318,4.39909
659,6,313,4.35154
659,7,50,4.33784
659,8,12,4.33267
659,9,603,4.31622
659,10,98,4.30395
660,1,64,4.4447
660,2,408,4.444
660,3,483,4.42947
660,4,169,4.42363
660,5,318,4.39909
660,6,313,4.35154
660,7,50,4.33784
660,8,12,4.33267
660,9,603,4.31622
660,10,98,4.30395
661,1,6,5
661,2,85,5
661,3,571,5
661,4,814,5
661,5,1015,5
661,6,1058,5
661,7,1071,5
661,8,1086,5
661,9,1160,5
661,10,1205,5
663,1,64,4.4447
663,2,408,4.444
663,3,483,4.42947
663,4,169,4.42363
663,5,318,4.39909
663,6,313,4.35154
663,7,50,4.33784
663,8,12,4.33267
663,9,603,4.31622
663,10,98,4.30395
667,1,64,4.4447
667,2,408,4.444
667,3,483,4.42947
667,4,169,4.42363
667,5,318,4.39909
667,6,313,4.35154
667,7,50,4.33784
667,8,12,4.33267
667,9,603,4.31622
667,10,98,4.30395
668,1,12,5
668,2,51,5
668,3,66,5
668,4,83,5
668,5,89,5
668,6,99,5
668,7,111,5
668,8,114,5
668,9,127,5
668,10,131,5
669,1,64,4.4447
669,2,408,4.444
669,3,483,4.42947
669,4,169,4.42363
669,5,318,4.39909
669,6,313,4.35154
669,7,50,4.33784
669,8,12,4.33267
669,9,603,4.31622
669,10,98,4.30395
675,1,64,4.4447
675,2,408,4.444
675,3,483,4.42947
675,4,169,4.42363
675,5,318,4.39909
675,6,313,4.35154
675,7,50,4.33784
675,8,12,4.33267
675,9,603,4.31622
675,10,98,4.30395
676,1,64,4.4447
676,2,408,4.444
676,3,483,4.42947
676,4,169,4.42363
676,5,318,4.39909
676,6,313,4.35154
676,7,50,4.33784
676,8,12,4.33267
676,9,603,4.31622
676,10,98,4.30395
677,1,11,5
677,2,39,5
677,3,68,5
677,4,72,5
677,5,90,5
677,6,111,5
677,7,115,5
677,8,123,5
677,9,125,5
677,10,130,5
683,1,64,4.4447
683,2,408,4.444
683,3,483,4.42947
683,4,169,4.42363
683,5,318,4.39909
683,6,313,4.35154
683,7,50,4.33784
683,8,12,4.33267
683,9,603,4.31622
683,10,98,4.30395
699,1,1441,5
699,2,1401,4.1216
699,3,714,4.09781
699,4,46,4
699,5,74,4
699,6,97,4
699,7,305,4
699,8,345,4
699,9,360,4
699,10,364,4
701,1,64,4.4447
701,2,408,4.444
701,3,483,4.42947
701,4,169,4.42363
701,5,318,4.39909
701,6,313,4.35154
701,7,50,4.33784
701,8,12,4.33267
701,9,603,4.31622
701,10,98,4.30395
704,1,64,4.4447
704,2,408,4.444
704,3,483,4.42947
704,4,169,4.42363
704,5,318,4.39909
704,6,313,4.35154
704,7,50,4.33784
704,8,12,4.33267
704,9,603,4.31622
704,10,98,4.30395
707,1,84,5
707,2,406,5
707,3,424,5
707,4,1079,5
707,5,1316,5
707,6,1327,5
707,7,1332,5
707,8,1358,5
707,9,1436,5
707,10,1465,5
708,1,8,5
708,2,42,5
708,3,55,5
708,4,57,5
708,5,66,5
708,6,83,5
708,7,87,5
708,8,92,5
708,9,95,5
708,10,99,5
711,1,360,5
711,2,838,5
711,3,874,5
711,4,904,5
711,5,964,5
711,6,982,5
711,7,1104,5
711,8,1252,5
711,9,1293,5
711,10,1295,5
714,1,64,4.4447
714,2,408,4.444
714,3,483,4.42947
714,4,169,4.42363
714,5,318,4.39909
714,6,313,4.35154
714,7,50,4.33784
714,8,12,4.33267
714,9,603,4.31622
714,10,98,4.30395
720,1,64,4.4447
720,2,408,4.444
720,3,483,4.42947
720,4,169,4.42363
720,5,318,4.39909
720,6,313,4.35154
720,7,50,4.33784
720,8,12,4.33267
720,9,603,4.31622
720,10,98,4.30395
722,1,64,4.4447
722,2,408,4.444
722,3,483,4.42947
722,4,169,4.42363
722,5,318,4.39909
722,6,313,4.35154
722,7,50,4.33784
722,8,12,4.33267
722,9,603,4.31622
722,10,98,4.30395
726,1,64,4.4447
726,2,408,4.444
726,3,483,4.42947
726,4,169,4.42363
726,5,318,4.39909
726,6,313,4.35154
726,7,50,4.33784
726,8,12,4.33267
726,9,603,4.31622
726,10,98,4.30395
729,1,64,4.4447
729,2,408,4.444
729,3,483,4.42947
729,4,169,4.42363
729,5,318,4.39909
729,6,313,4.35154
729,7,50,4.33784
729,8,12,4.33267
729,9,603,4.31622
729,10,98,4.30395
734,1,64,4.4447
734,2,408,4.444
734,3,483,4.42947
734,4,169,4.42363
734,5,318,4.39909
734,6,313,4.35154
734,7,50,4.33784
734,8,12,4.33267
734,9,603,4.31622
734,10,98,4.30395
738,1,116,5
738,2,1344,5
738,3,286,4.51503
738,4,1192,4.44132
738,5,945,4.28243
738,6,484,4.28052
738,7,1515,4.21366
738,8,516,4.20723
738,9,1269,4.15361
738,10,114,4.14536
741,1,64,4.4447
741,2,408,4.444
741,3,483,4.42947
741,4,169,4.42363
741,5,318,4.39909
741,6,313,4.35154
741,7,50,4.33784
741,8,12,4.33267
741,9,603,4.31622
741,10,98,4.30395
751,1,16,5
751,2,17,5
751,3,21,5
751,4,78,5
751,5,149,5
751,6,247,5
751,7,374,5
751,8,534,5
751,9,580,5
751,10,728,5
752,1,64,4.4447
752,2,408,4.444
752,3,483,4.42947
752,4,169,4.42363
752,5,318,4.39909
752,6,313,4.35154
752,7,50,4.33784
752,8,12,4.33267
752,9,603,4.31622
752,10,98,4.30395
753,1,64,4.4447
753,2,408,4.444
753,3,483,4.42947
753,4,169,4.42363
753,5,318,4.39909
753,6,313,4.35154
753,7,50,4.33784
753,8,12,4.33267
753,9,603,4.31622
753,10,98,4.30395
758,1,359,5
758,2,360,5
758,3,1068,5
758,4,1328,5
758,5,1346,5
758,6,1353,5
758,7,1358,5
758,8,1360,5
758,9,1405,5
758,10,1589,5
766,1,64,4.4447
766,2,408,4.444
766,3,483,4.42947
766,4,169,4.42363
766,5,318,4.39909
766,6,313,4.35154
766,7,50,4.33784
766,8,12,4.33267
766,9,603,4.31622
766,10,98,4.30395
767,1,64,4.4447
767,2,408,4.444
767,3,483,4.42947
767,4,169,4.42363
767,5,318,4.39909
767,6,313,4.35154
767,7,50,4.33784
767,8,12,4.33267
767,9,603,4.31622
767,10,98,4.30395
775,1,64,4.4447
775,2,408,4.444
775,3,483,4.42947
775,4,169,4.42363
775,5,318,4.39909
775,6,313,4.35154
775,7,50,4.33784
775,8,12,4.33267
775,9,603,4.31622
775,10,98,4.30395
776,1,64,4.4447
776,2,408,4.444
776,3,483,4.42947
776,4,169,4.42363
776,5,318,4.39909
776,6,313,4.35154
776,7,50,4.33784
776,8,12,4.33267
776,9,603,4.31622
776,10,98,4.30395
778,1,64,4.4447
778,2,408,4.444
778,3,483,4.42947
778,4,169,4.42363
778,5,318,4.39909
778,6,313,4.35154
778,7,50,4.33784
778,8,12,4.33267
778,9,603,4.31622
778,10,98,4.30395
780,1,64,4.4447
780,2,408,4.444
780,3,483,4.42947
780,4,169,4.42363
780,5,318,4.39909
780,6,313,4.35154
780,7,50,4.33784
780,8,12,4.33267
780,9,603,4.31622
780,10,98,4.30395
782,1,64,4.4447
782,2,408,4.444
782,3,483,4.42947
782,4,169,4.42363
782,5,318,4.39909
782,6,313,4.35154
782,7,50,4.33784
782,8,12,4.33267
782,9,603,4.31622
782,10,98,4.30395
784,1,64,4.4447
784,2,408,4.444
784,3,483,4.42947
784,4,169,4.42363
784,5,318,4.39909
784,6,313,4.35154
784,7,50,4.33784
784,8,12,4.33267
784,9,603,4.31622
784,10,98,4.30395
794,1,64,4.4447
794,2,408,4.444
794,3,483,4.42947
794,4,169,4.42363
794,5,318,4.39909
794,6,313,4.35154
794,7,50,4.33784
794,8,12,4.33267
794,9,603,4.31622
794,10,98,4.30395
796,1,64,4.4447
796,2,408,4.444
796,3,483,4.42947
796,4,169,4.42363
796,5,318,4.39909
796,6,313,4.35154
796,7,50,4.33784
796,8,12,4.33267
796,9,603,4.31622
796,10,98,4.30395
801,1,64,4.4447
801,2,408,4.444
801,3,483,4.42947
801,4,169,4.42363
801,5,318,4.39909
801,6,313,4.35154
801,7,50,4.33784
801,8,12,4.33267
801,9,603,4.31622
801,10,98,4.30395
807,1,64,4.4447
807,2,408,4.444
807,3,483,4.42947
807,4,169,4.42363
807,5,318,4.39909
807,6,313,4.35154
807,7,50,4.33784
807,8,12,4.33267
807,9,603,4.31622
807,10,98,4.30395
809,1,64,4.4447
809,2,408,4.444
809,3,483,4.42947
809,4,169,4.42363
809,5,318,4.39909
809,6,313,4.35154
809,7,50,4.33784
809,8,12,4.33267
809,9,603,4.31622
809,10,98,4.30395
810,1,13,5
810,2,15,5
810,3,16,5
810,4,20,5
810,5,25,5
810,6,31,5
810,7,39,5
810,8,54,5
810,9,62,5
810,10,90,5
816,1,64,4.4447
816,2,408,4.444
816,3,483,4.42947
816,4,169,4.42363
816,5,318,4.39909
816,6,313,4.35154
816,7,50,4.33784
816,8,12,4.33267
816,9,603,4.31622
816,10,98,4.30395
818,1,64,4.4447
818,2,408,4.444
818,3,483,4.42947
818,4,169,4.42363
818,5,318,4.39909
818,6,313,4.35154
818,7,50,4.33784
818,8,12,4.33267
818,9,603,4.31622
818,10,98,4.30395
822,1,64,4.4447
822,2,408,4.444
822,3,483,4.42947
822,4,169,4.42363
822,5,318,4.39909
822,6,313,4.35154
822,7,50,4.33784
822,8,12,4.33267
822,9,603,4.31622
822,10,98,4.30395
825,1,4,5
825,2,29,5
825,3,32,5
825,4,97,5
825,5,136,5
825,6,184,5
825,7,215,5
825,8,231,5
825,9,296,5
825,10,341,5
828,1,64,4.4447
828,2,408,4.444
828,3,483,4.42947
828,4,169,4.42363
828,5,318,4.39909
828,6,313,4.35154
828,7,50,4.33784
828,8,12,4.33267
828,9,603,4.31622
828,10,98,4.30395
829,1,11,5
829,2,22,5
829,3,28,5
829,4,69,5
829,5,95,5
829,6,96,5
829,7,97,5
829,8,99,5
829,9,132,5
829,10,163,5
830,1,64,4.4447
830,2,408,4.444
830,3,483,4.42947
830,4,169,4.42363
830,5,318,4.39909
830,6,313,4.35154
830,7,50,4.33784
830,8,12,4.33267
830,9,603,4.31622
830,10,98,4.30395
831,1,64,4.4447
831,2,408,4.444
831,3,483,4.42947
831,4,169,4.42363
831,5,318,4.39909
831,6,313,4.35154
831,7,50,4.33784
831,8,12,4.33267
831,9,603,4.31622
831,10,98,4.30395
834,1,64,4.4447
834,2,408,4.444
834,3,483,4.42947
834,4,169,4.42363
834,5,318,4.39909
834,6,313,4.35154
834,7,50,4.33784
834,8,12,4.33267
834,9,603,4.31622
834,10,98,4.30395
835,1,64,4.4447
835,2,408,4.444
835,3,483,4.42947
835,4,169,4.42363
835,5,318,4.39909
835,6,313,4.35154
835,7,50,4.33784
835,8,12,4.33267
835,9,603,4.31622
835,10,98,4.30395
838,1,51,5
838,2,225,5
838,3,331,5
838,4,339,5
838,5,386,5
838,6,444,5
838,7,466,5
838,8,633,5
838,9,649,5
838,10,688,5
840,1,64,4.4447
840,2,408,4.444
840,3,483,4.42947
840,4,169,4.42363
840,5,318,4.39909
840,6,313,4.35154
840,7,50,4.33784
840,8,12,4.33267
840,9,603,4.31622
840,10,98,4.30395
842,1,64,4.4447
842,2,408,4.444
842,3,483,4.42947
842,4,169,4.42363
842,5,318,4.39909
842,6,313,4.35154
842,7,50,4.33784
842,8,12,4.33267
842,9,603,4.31622
842,10,98,4.30395
851,1,490,5
851,2,492,5
851,3,556,5
851,4,610,5
851,5,618,5
851,6,639,5
851,7,641,5
851,8,664,5
851,9,669,5
851,10,708,5
852,1,64,4.4447
852,2,408,4.444
852,3,483,4.42947
852,4,169,4.42363
852,5,318,4.39909
852,6,313,4.35154
852,7,50,4.33784
852,8,12,4.33267
852,9,603,4.31622
852,10,98,4.30395
856,1,64,4.4447
856,2,408,4.444
856,3,483,4.42947
856,4,169,4.42363
856,5,318,4.39909
856,6,313,4.35154
856,7,50,4.33784
856,8,12,4.33267
856,9,603,4.31622
856,10,98,4.30395
863,1,64,4.4447
863,2,408,4.444
863,3,483,4.42947
863,4,169,4.42363
863,5,318,4.39909
863,6,313,4.35154
863,7,50,4.33784
863,8,12,4.33267
863,9,603,4.31622
863,10,98,4.30395
864,1,360,5
864,2,872,5
864,3,885,5
864,4,896,5
864,5,908,5
864,6,1097,5
864,7,1159,5
864,8,1234,5
864,9,1347,5
864,10,1357,5
866,1,64,4.4447
866,2,408,4.444
866,3,483,4.42947
866,4,169,4.42363
866,5,318,4.39909
866,6,313,4.35154
866,7,50,4.33784
866,8,12,4.33267
866,9,603,4.31622
866,10,98,4.30395
870,1,714,5
870,2,1386,5
870,3,1422,5
870,4,1623,5
870,5,1418,4.668
870,6,867,4.6538
870,7,533,4.51918
870,8,1628,4.41746
870,9,1131,4.41085
870,10,529,4.39381
873,1,64,4.4447
873,2,408,4.444
873,3,483,4.42947
873,4,169,4.42363
873,5,318,4.39909
873,6,313,4.35154
873,7,50,4.33784
873,8,12,4.33267
873,9,603,4.31622
873,10,98,4.30395
880,1,360,5
880,2,529,5
880,3,927,5
880,4,1347,5
880,5,1367,5
880,6,1405,5
880,7,1463,5
880,8,1506,5
880,9,1524,5
880,10,528,4.94035
883,1,64,4.4447
883,2,408,4.444
883,3,483,4.42947
883,4,169,4.42363
883,5,318,4.39909
883,6,313,4.35154
883,7,50,4.33784
