user,rank,item,score
547,8,286,370
547,9,121,366
547,10,174,341
548,1,50,473
548,2,181,423
548,3,100,417
548,4,294,396
548,5,258,394
548,6,288,383
548,7,1,374
548,8,286,370
548,9,121,366
548,10,174,341
551,1,50,473
551,2,181,423
551,3,100,417
551,4,294,396
551,5,258,394
551,6,288,383
551,7,1,374
551,8,286,370
551,9,121,366
551,10,174,341
559,1,50,473
559,2,181,423
559,3,100,417
559,4,294,396
559,5,258,394
559,6,288,383
559,7,1,374
559,8,286,370
559,9,121,366
559,10,174,341
565,1,50,473
565,2,181,423
565,3,100,417
565,4,294,396
565,5,258,394
565,6,288,383
565,7,1,374
565,8,286,370
565,9,121,366
565,10,174,341
574,1,50,473
574,2,181,423
574,3,100,417
574,4,294,396
574,5,258,394
574,6,288,383
574,7,1,374
574,8,286,370
574,9,121,366
574,10,174,341
577,1,258,394
577,2,288,383
577,3,286,370
577,4,127,332
577,5,300,315
577,6,222,310
577,7,257,252
577,8,9,250
577,9,748,250
577,10,195,248
585,1,50,473
585,2,181,423
585,3,100,417
585,4,294,396
585,5,258,394
585,6,288,383
585,7,1,374
585,8,286,370
585,9,121,366
585,10,174,341
587,1,50,473
587,2,181,423
587,3,100,417
587,4,294,396
587,5,258,394
587,6,288,383
587,7,1,374
587,8,286,370
587,9,121,366
587,10,174,341
588,1,50,473
588,2,181,423
588,3,100,417
588,4,294,396
588,5,258,394
588,6,288,383
588,7,1,374
588,8,286,370
588,9,121,366
588,10,174,341
591,1,50,473
591,2,181,423
591,3,100,417
591,4,294,396
591,5,258,394
591,6,288,383
591,7,1,374
591,8,286,370
591,9,121,366
591,10,174,341
603,1,50,473
603,2,181,423
603,3,100,417
603,4,294,396
603,5,258,394
603,6,288,383
603,7,1,374
603,8,286,370
603,9,121,366
603,10,174,341
611,1,50,473
611,2,181,423
611,3,100,417
611,4,294,396
611,5,258,394
611,6,288,383
611,7,1,374
611,8,286,370
611,9,121,366
611,10,174,341
613,1,50,473
613,2,181,423
613,3,100,417
613,4,294,396
613,5,258,394
613,6,288,383
613,7,1,374
613,8,286,370
613,9,121,366
613,10,174,341
616,1,50,473
616,2,181,423
616,3,100,417
616,4,294,396
616,5,258,394
616,6,288,383
616,7,1,374
616,8,286,370
616,9,121,366
616,10,174,341
618,1,50,473
618,2,181,423
618,3,100,417
618,4,294,396
618,5,258,394
618,6,288,383
618,7,1,374
618,8,286,370
618,9,121,366
618,10,174,341
620,1,50,473
620,2,181,423
620,3,100,417
620,4,294,396
620,5,258,394
620,6,288,383
620,7,1,374
620,8,286,370
620,9,121,366
620,10,174,341
621,1,294,396
621,2,258,394
621,3,288,383
621,4,286,370
621,5,127,332
621,6,56,329
621,7,237,321
621,8,300,315
621,9,98,313
621,10,204,290
623,1,50,473
623,2,181,423
623,3,100,417
623,4,294,396
623,5,258,394
623,6,288,383
623,7,1,374
623,8,286,370
623,9,121,366
623,10,174,341
624,1,174,341
624,2,56,329
624,3,98,313
624,4,222,310
624,5,172,299
624,6,204,290
624,7,79,275
624,8,151,270
624,9,210,268
624,10,69,267
625,1,50,473
625,2,181,423
625,3,100,417
625,4,294,396
625,5,258,394
625,6,288,383
625,7,1,374
625,8,286,370
625,9,121,366
625,10,174,341
634,1,181,423
634,2,174,341
634,3,56,329
634,4,98,313
634,5,172,299
634,6,204,290
634,7,79,275
634,8,151,270
634,9,210,268
634,10,69,267
636,1,50,473
636,2,181,423
636,3,100,417
636,4,294,396
636,5,258,394
636,6,288,383
636,7,1,374
636,8,286,370
636,9,121,366
636,10,174,341
639,1,50,473
639,2,181,423
639,3,100,417
639,4,294,396
639,5,258,394
639,6,288,383
639,7,1,374
639,8,286,370
639,9,121,366
639,10,174,341
640,1,50,473
640,2,181,423
640,3,100,417
640,4,294,396
640,5,258,394
640,6,288,383
640,7,1,374
640,8,286,370
640,9,121,366
640,10,127,332
642,1,100,417
642,2,286,370
642,3,127,332
642,4,7,328
642,5,300,315
642,6,98,313
642,7,222,310
642,8,79,275
642,9,25,252
642,10,9,250
643,1,50,473
643,2,181,423
643,3,100,417
643,4,294,396
643,5,258,394
643,6,288,383
643,7,1,374
643,8,286,370
643,9,121,366
643,10,174,341
645,1,50,473
645,2,181,423
645,3,100,417
645,4,294,396
645,5,258,394
645,6,288,383
645,7,1,374
645,8,286,370
645,9,121,366
645,10,174,341
649,1,50,473
649,2,181,423
649,3,100,417
649,4,294,396
649,5,258,394
649,6,288,383
649,7,1,374
649,8,286,370
649,9,121,366
649,10,174,341
650,1,50,473
650,2,181,423
650,3,100,417
650,4,294,396
650,5,258,394
650,6,288,383
650,7,1,374
650,8,286,370
650,9,121,366
650,10,174,341
653,1,288,383
653,2,173,266
653,3,168,255
653,4,25,252
653,5,257,252
653,6,9,250
653,7,276,247
653,8,12,228
653,9,275,219
653,10,475,219
654,1,286,370
654,2,127,332
654,3,7,328
654,4,9,250
654,5,64,240
654,6,96,240
654,7,176,233
654,8,183,232
654,9,202,230
654,10,234,230
655,1,151,270
655,2,173,266
655,3,168,255
655,4,9,250
655,5,748,250
655,6,546,218
655,7,194,194
655,8,323,189
655,9,245,183
655,10,71,181
656,1,50,473
656,2,181,423
656,3,100,417
656,4,294,396
656,5,258,394
656,6,288,383
656,7,1,374
656,8,286,370
656,9,121,366
656,10,174,341
659,1,50,473
659,2,181,423
659,3,100,417
659,4,294,396
659,5,258,394
659,6,288,383
659,7,1,374
659,8,286,370
659,9,121,366
659,10,174,341
660,1,50,473
660,2,181,423
660,3,100,417
660,4,294,396
660,5,258,394
660,6,288,383
660,7,1,374
660,8,286,370
660,9,121,366
660,10,174,341
661,1,100,417
661,2,288,383
661,3,286,370
661,4,127,332
661,5,56,329
661,6,7,328
661,7,98,313
661,8,405,291
661,9,151,270
661,10,15,252
663,1,50,473
663,2,181,423
663,3,100,417
663,4,294,396
663,5,258,394
663,6,288,383
663,7,1,374
663,8,286,370
663,9,121,366
663,10,174,341
667,1,50,473
667,2,181,423
667,3,100,417
667,4,294,396
667,5,258,394
667,6,288,383
667,7,1,374
667,8,286,370
667,9,121,366
667,10,174,341
668,1,181,423
668,2,100,417
668,3,294,396
668,4,1,374
668,5,121,366
668,6,174,341
668,7,127,332
668,8,56,329
668,9,7,328
668,10,237,321
669,1,50,473
669,2,181,423
669,3,100,417
669,4,294,396
669,5,258,394
669,6,288,383
669,7,1,374
669,8,286,370
669,9,121,366
669,10,174,341
675,1,50,473
675,2,181,423
675,3,100,417
675,4,294,396
675,5,258,394
675,6,288,383
675,7,1,374
675,8,286,370
675,9,121,366
675,10,174,341
676,1,50,473
676,2,181,423
676,3,100,417
676,4,294,396
676,5,258,394
676,6,288,383
676,7,1,374
676,8,286,370
676,9,121,366
676,10,174,341
677,1,50,473
677,2,181,423
677,3,100,417
677,4,258,394
677,5,1,374
677,6,286,370
677,7,121,366
677,8,174,341
677,9,127,332
677,10,56,329
683,1,50,473
683,2,181,423
683,3,100,417
683,4,294,396
683,5,258,394
683,6,288,383
683,7,1,374
683,8,286,370
683,9,121,366
683,10,174,341
699,1,174,341
699,2,56,329
699,3,237,321
699,4,300,315
699,5,172,299
699,6,204,290
699,7,79,275
699,8,210,268
699,9,69,267
699,10,173,266
701,1,50,473
701,2,181,423
701,3,100,417
701,4,294,396
701,5,258,394
701,6,288,383
701,7,1,374
701,8,286,370
701,9,121,366
701,10,174,341
704,1,50,473
704,2,181,423
704,3,100,417
704,4,294,396
704,5,258,394
704,6,288,383
704,7,1,374
704,8,286,370
704,9,121,366
704,10,174,341
707,1,50,473
707,2,181,423
707,3,258,394
707,4,288,383
707,5,1,374
707,6,121,366
707,7,127,332
707,8,56,329
707,9,7,328
707,10,237,321
708,1,100,417
708,2,294,396
708,3,258,394
708,4,288,383
708,5,286,370
708,6,174,341
708,7,56,329
708,8,7,328
708,9,237,321
708,10,300,315
711,1,100,417
711,2,294,396
711,3,1,374
711,4,174,341
711,5,127,332
711,6,56,329
711,7,7,328
711,8,237,321
711,9,117,319
711,10,300,315
714,1,50,473
714,2,181,423
714,3,100,417
714,4,294,396
714,5,258,394
714,6,288,383
714,7,1,374
714,8,286,370
714,9,121,366
714,10,174,341
720,1,50,473
720,2,181,423
720,3,100,417
720,4,294,396
720,5,258,394
720,6,288,383
720,7,1,374
720,8,286,370
720,9,121,366
720,10,174,341
722,1,50,473
722,2,181,423
722,3,100,417
722,4,294,396
722,5,258,394
722,6,288,383
722,7,1,374
722,8,286,370
722,9,121,366
722,10,174,341
726,1,50,473
726,2,181,423
726,3,100,417
726,4,294,396
726,5,258,394
726,6,288,383
726,7,1,374
726,8,286,370
726,9,121,366
726,10,174,341
729,1,50,473
729,2,181,423
729,3,100,417
729,4,294,396
729,5,258,394
729,6,288,383
729,7,1,374
729,8,286,370
729,9,121,366
729,10,174,341
734,1,50,473
734,2,181,423
734,3,100,417
734,4,294,396
734,5,258,394
734,6,288,383
734,7,1,374
734,8,286,370
734,9,121,366
734,10,174,341
738,1,50,473
738,2,294,396
738,3,288,383
738,4,1,374
738,5,286,370
738,6,127,332
738,7,237,321
738,8,300,315
738,9,210,268
738,10,69,267
741,1,50,473
741,2,181,423
741,3,100,417
741,4,294,396
741,5,258,394
741,6,288,383
741,7,1,374
741,8,286,370
741,9,121,366
741,10,174,341
751,1,294,396
751,2,258,394
751,3,288,383
751,4,286,370
751,5,127,332
751,6,222,310
751,7,405,291
751,8,151,270
751,9,69,267
751,10,15,252
752,1,50,473
752,2,181,423
752,3,100,417
752,4,294,396
752,5,258,394
752,6,288,383
752,7,1,374
752,8,286,370
752,9,121,366
752,10,174,341
753,1,50,473
753,2,181,423
753,3,100,417
753,4,294,396
753,5,258,394
753,6,288,383
753,7,1,374
753,8,286,370
753,9,121,366
753,10,174,341
758,1,1,374
758,2,15,252
758,3,423,251
758,4,9,250
758,5,22,236
758,6,111,236
758,7,318,236
758,8,89,223
758,9,275,219
758,10,357,211
766,1,50,473
766,2,181,423
766,3,100,417
766,4,294,396
766,5,258,394
766,6,288,383
766,7,1,374
766,8,286,370
766,9,121,366
766,10,174,341
767,1,50,473
767,2,181,423
767,3,100,417
767,4,294,396
767,5,258,394
767,6,288,383
767,7,1,374
767,8,286,370
767,9,121,366
767,10,174,341
775,1,50,473
775,2,181,423
775,3,100,417
775,4,294,396
775,5,258,394
775,6,288,383
775,7,1,374
775,8,286,370
775,9,121,366
775,10,174,341
776,1,50,473
776,2,181,423
776,3,100,417
776,4,294,396
776,5,258,394
776,6,288,383
776,7,1,374
776,8,286,370
776,9,121,366
776,10,174,341
778,1,50,473
778,2,181,423
778,3,100,417
778,4,294,396
778,5,258,394
778,6,288,383
778,7,1,374
778,8,286,370
778,9,121,366
778,10,174,341
780,1,50,473
780,2,181,423
780,3,100,417
780,4,294,396
780,5,258,394
780,6,288,383
780,7,1,374
780,8,286,370
780,9,121,366
780,10,174,341
782,1,50,473
782,2,181,423
782,3,100,417
782,4,294,396
782,5,258,394
782,6,288,383
782,7,1,374
782,8,286,370
782,9,121,366
782,10,174,341
784,1,50,473
784,2,181,423
784,3,100,417
784,4,294,396
784,5,258,394
784,6,288,383
784,7,1,374
784,8,286,370
784,9,121,366
784,10,174,341
794,1,50,473
794,2,181,423
794,3,100,417
794,4,294,396
794,5,258,394
794,6,288,383
794,7,1,374
794,8,286,370
794,9,121,366
794,10,174,341
796,1,50,473
796,2,181,423
796,3,100,417
796,4,294,396
796,5,258,394
796,6,288,383
796,7,1,374
796,8,286,370
796,9,121,366
796,10,174,341
801,1,50,473
801,2,181,423
801,3,100,417
801,4,294,396
801,5,258,394
801,6,288,383
801,7,1,374
801,8,286,370
801,9,121,366
801,10,174,341
807,1,50,473
807,2,181,423
807,3,100,417
807,4,294,396
807,5,258,394
807,6,288,383
807,7,1,374
807,8,286,370
807,9,121,366
807,10,174,341
809,1,50,473
809,2,181,423
809,3,100,417
809,4,294,396
809,5,258,394
809,6,288,383
809,7,1,374
809,8,286,370
809,9,121,366
809,10,174,341
810,1,50,473
810,2,181,423
810,3,100,417
810,4,258,394
810,5,1,374
810,6,286,370
810,7,121,366
810,8,174,341
810,9,127,332
810,10,56,329
816,1,50,473
816,2,181,423
816,3,100,417
816,4,294,396
816,5,258,394
816,6,288,383
816,7,1,374
816,8,286,370
816,9,121,366
816,10,174,341
818,1,50,473
818,2,181,423
818,3,100,417
818,4,294,396
818,5,258,394
818,6,288,383
818,7,1,374
818,8,286,370
818,9,121,366
818,10,174,341
822,1,50,473
822,2,181,423
822,3,100,417
822,4,294,396
822,5,258,394
822,6,288,383
822,7,1,374
822,8,286,370
822,9,121,366
822,10,174,341
825,1,1,374
825,2,286,370
825,3,56,329
825,4,300,315
825,5,172,299
825,6,204,290
825,7,79,275
825,8,151,270
825,9,210,268
825,10,69,267
828,1,50,473
828,2,181,423
828,3,100,417
828,4,294,396
828,5,258,394
828,6,288,383
828,7,1,374
828,8,286,370
828,9,121,366
828,10,174,341
829,1,50,473
829,2,181,423
829,3,288,383
829,4,1,374
829,5,286,370
829,6,121,366
829,7,174,341
829,8,127,332
829,9,56,329
829,10,7,328
830,1,50,473
830,2,181,423
830,3,100,417
830,4,294,396
830,5,258,394
830,6,288,383
830,7,1,374
830,8,286,370
830,9,121,366
830,10,174,341
831,1,50,473
831,2,181,423
831,3,100,417
831,4,294,396
831,5,258,394
831,6,288,383
831,7,1,374
831,8,286,370
831,9,121,366
831,10,174,341
834,1,50,473
834,2,181,423
834,3,100,417
834,4,294,396
834,5,258,394
834,6,288,383
834,7,1,374
834,8,286,370
834,9,121,366
834,10,174,341
835,1,50,473
835,2,181,423
835,3,100,417
835,4,294,396
835,5,258,394
835,6,288,383
835,7,1,374
835,8,286,370
835,9,121,366
835,10,174,341
838,1,294,396
838,2,288,383
838,3,237,321
838,4,117,319
838,5,98,313
838,6,79,275
838,7,151,270
838,8,15,252
838,9,25,252
838,10,118,252
840,1,50,473
840,2,181,423
840,3,100,417
840,4,294,396
840,5,258,394
840,6,288,383
840,7,1,374
840,8,286,370
840,9,121,366
840,10,174,341
842,1,50,473
842,2,181,423
842,3,100,417
842,4,294,396
842,5,258,394
842,6,288,383
842,7,1,374
842,8,286,370
842,9,121,366
842,10,174,341
851,1,50,473
851,2,181,423
851,3,100,417
851,4,294,396
851,5,288,383
851,6,1,374
851,7,127,332
851,8,7,328
851,9,237,321
851,10,117,319
852,1,50,473
852,2,181,423
852,3,100,417
852,4,294,396
852,5,258,394
852,6,288,383
852,7,1,374
852,8,286,370
852,9,121,366
852,10,174,341
856,1,50,473
856,2,181,423
856,3,100,417
856,4,294,396
856,5,258,394
856,6,288,383
856,7,1,374
856,8,286,370
856,9,121,366
856,10,174,341
863,1,50,473
863,2,181,423
863,3,100,417
863,4,294,396
863,5,258,394
863,6,288,383
863,7,1,374
863,8,286,370
863,9,121,366
863,10,174,341
864,1,286,370
864,2,300,315
864,3,257,252
864,4,748,250
864,5,89,223
864,6,475,219
864,7,302,215
864,8,289,213
864,9,135,212
864,10,269,209
866,1,50,473
866,2,181,423
866,3,100,417
866,4,294,396
866,5,258,394
866,6,288,383
866,7,1,374
866,8,286,370
866,9,121,366
866,10,174,341
870,1,100,417
870,2,294,396
870,3,1,374
870,4,121,366
870,5,237,321
870,6,117,319
870,7,300,315
870,8,222,310
870,9,405,291
870,10,151,270
873,1,50,473
873,2,181,423
873,3,100,417
873,4,294,396
873,5,258,394
873,6,288,383
873,7,1,374
873,8,286,370
873,9,121,366
873,10,174,341
880,1,286,370
880,2,15,252
880,3,9,250
880,4,748,250
880,5,183,232
880,6,216,226
880,7,89,223
880,8,275,219
880,9,289,213
880,10,135,212
883,1,50,473
883,2,181,423
883,3,100,417
883,4,294,396
883,5,258,394
883,6,288,383
883,7,1,374
883,8,286,370
883,9,121,366
883,10,174,341
891,1,50,473
891,2,181,423
891,3,100,417
891,4,294,396
891,5,258,394
891,6,288,383
891,7,1,374
891,8,286,370
891,9,174,341
891,10,56,329
894,1,181,423
894,2,294,396
894,3,174,341
894,4,127,332
894,5,56,329
894,6,98,313
894,7,222,310
894,8,172,299
894,9,204,290
894,10,79,275
903,1,50,473
903,2,181,423
903,3,100,417
903,4,294,396
903,5,258,394
903,6,288,383
903,7,1,374
903,8,286,370
903,9,121,366
903,10,174,341
909,1,50,473
909,2,181,423
909,3,100,417
909,4,294,396
909,5,258,394
909,6,288,383
909,7,1,374
909,8,286,370
909,9,121,366
909,10,174,341
911,1,50,473
911,2,181,423
911,3,100,417
911,4,294,396
911,5,258,394
911,6,288,383
911,7,1,374
911,8,286,370
911,9,121,366
911,10,174,341
913,1,294,396
913,2,258,394
913,3,286,370
913,4,121,366
913,5,300,315
913,6,405,291
913,7,118,252
913,8,257,252
913,9,748,250
913,10,111,236
915,1,50,473
915,2,181,423
915,3,100,417
915,4,294,396
915,5,258,394
915,6,288,383
915,7,1,374
915,8,286,370
915,9,121,366
915,10,174,341
918,1,50,473
918,2,181,423
918,3,100,417
918,4,294,396
918,5,258,394
918,6,288,383
918,7,1,374
918,8,286,370
918,9,121,366
918,10,174,341
922,1,50,473
922,2,181,423
922,3,100,417
922,4,294,396
922,5,258,394
922,6,288,383
922,7,1,374
922,8,286,370
922,9,121,366
922,10,174,341
924,1,294,396
924,2,237,321
924,3,98,313
924,4,222,310
924,5,405,291
924,6,204,290
924,7,79,275
924,8,151,270
924,9,210,268
924,10,69,267
931,1,50,473
931,2,181,423
931,3,100,417
931,4,294,396
931,5,258,394
931,6,288,383
931,7,1,374
931,8,286,370
931,9,121,366
931,10,174,341
932,1,50,473
932,2,181,423
932,3,100,417
932,4,294,396
932,5,258,394
932,6,288,383
932,7,1,374
932,8,286,370
932,9,121,366
932,10,174,341
934,1,50,473
934,2,181,423
934,3,100,417
934,4,294,396
934,5,258,394
934,6,288,383
934,7,1,374
934,8,286,370
934,9,121,366
934,10,174,341
938,1,50,473
938,2,181,423
938,3,100,417
938,4,294,396
938,5,258,394
938,6,288,383
938,7,1,374
938,8,286,370
938,9,121,366
938,10,174,341
940,1,288,383
940,2,1,374
940,3,121,366
940,4,127,332
940,5,237,321
940,6,117,319
940,7,222,310
940,8,405,291
940,9,79,275
940,10,210,268
942,1,50,473
942,2,181,423
942,3,100,417
942,4,294,396
942,5,258,394
942,6,288,383
942,7,1,374
942,8,286,370
942,9,121,366
942,10,174,341
